Provider Number	Name	Geographic Labor Market Area	Pre Reclass Labor Market Area  	Payment Labor Market Area (for purposes of Capital and DSH)	SSA COUNTY CODE	REGION	URGEO	URSPA	RECLASS	POST RECLASS Labor Market Area	FY 2011 Wage Index	 FY 2011 Puerto Rico Specific wage index	LUGAR	Section 401 hospital	Section 505 eligible	Section 505 wage adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	BEDS	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPG	DSHCPG	Operating CCR	Capital CCR	Provider Type	FY11 HSP Rate	BILLS	TACMIV27	CMIV27	CASETA27	IME_TACMIV27	IME_CASETA27	TACMIV28	CMIV28	CASETA28	IME_TACMIV28	IME_CASETA28	FY 2011 GAF	FY 2011 Puerto Rico Specific GAF	Cost of Living Adjustment-Capital	OUT11F	COUT11F	MCR_PCT
380017	LEGACY GOOD SAMARITAN	38900	38900	38900	38250	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0.25	0.3326	174	129	0.12769	0.09841	0.19789	0.05613	0.04089	0.379	0.03	0	.	2828	1.78185	1.79319	2793.55	1.75021	2249.4	1.78322	1.79236	2798.73	1.74774	2254.86	1.0785	0	1	0.0694	0.0696	0.29503
380018	ROGUE VALLEY MEDICAL CENTER	32780	32780	32780	38140	9	OURBAN	OURBAN	N	32780	1.0041	0				.	1	0	0	268	163	0	0	0.25178	0.09987	0.05231	0.393	0.065	0	.	4490	2.01271	2.0202	4433.92	.	.	2.02734	2.03284	4443.31	.	.	1.0028	0	1	0.1218	0.4189	0.47898
380020	MCKENZIE-WILLAMETTE HOSPITAL	21660	21660	21660	38190	9	OURBAN	OURBAN	N	21660	1.1277	0				.	1	0	0	114	62	0	0	0.18329	0.04664	0.03781	0.4	0.036	0	.	1809	1.45203	1.45768	1782.04	.	.	1.45619	1.46062	1785.5	.	.	1.0858	0	1	0.0314	0.0421	0.41296
380021	TUALITY COMMUNITY HOSPITAL	38900	38900	38900	38330	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0	0	193	58	0	0	0.26662	0.11211	0.05547	0.41	0.04	0	.	1070	1.51652	1.52682	1047.05	.	.	1.52643	1.53459	1049.49	.	.	1.0785	0	1	0.0842	0.1225	0.31238
380022	SAMARITAN ALBANY GENERAL HOSPITAL	38	38	18700	38210	9	RURAL	OURBAN	L	38	1.0167	0	LUGAR		YES	0.0126	1	0	0	69	33	0	0	0.2558	0.10319	0	0.434	0.023	0	.	772	1.4117	1.41966	751.95	.	.	1.40661	1.41363	754.81	.	.	1.0114	0	1	0.0943	0.0506	0.35368
380025	LEGACY MOUNT HOOD MEDICAL CENTER	38900	38900	38900	38250	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0	0	94	50	0	0	0.31418	0.12	0	0.373	0.029	0	.	1130	1.2263	1.23407	1116.1	.	.	1.22918	1.23635	1117.5	.	.	1.0785	0	1	0.0321	0.0352	0.23126
380027	MERCY MEDICAL CENTER	38	38	38	38090	9	RURAL	RURAL	W	21660	1.0981	0				.	1	0	0	141	85	0	0	0.22846	0.08063	0	0.334	0.029	17	6819.52	2708	1.42283	1.42995	2661.69	.	.	1.42785	1.43405	2666.29	.	.	1.0662	0	1	0.0375	0.0472	0.48018
380029	SILVERTON HOSPITAL	41420	41420	41420	38230	9	OURBAN	OURBAN	N	41420	1.1067	0				.	1	0	0	48	28	0	0	0.45991	0.12	0	0.451	0.031	0	.	422	1.29914	1.31269	410.3	.	.	1.31221	1.32485	411.63	.	.	1.0719	0	1	0.02	0.0159	0.12116
380033	SACRED HEART MEDICAL CENTER	21660	21660	21660	38190	9	OURBAN	OURBAN	N	21660	1.1277	0				.	1	0	0	45	42	0	0	0.22638	0.07891	0	0.61	0.056	0	.	353	1.11599	1.12564	335.86	.	.	1.10456	1.1115	337.76	.	.	1.0858	0	1	0.0213	0.0271	0.32
380037	PROVIDENCE NEWBERG MEDICAL CENTER	38900	38900	38900	38350	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0	0	40	18	0	0	0.18376	0.04694	0	0.546	0.062	0	.	418	1.40877	1.41492	403.99	.	.	1.4088	1.4144	405.9	.	.	1.0785	0	1	0.0409	0.08	0.27885
380038	WILLAMETTE FALLS HOSPITAL	38900	38900	38900	38020	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0	0	89	34	0	0	0.20131	0.05835	0	0.406	0.043	0	.	614	1.30874	1.32221	595.89	.	.	1.26805	1.27355	600.79	.	.	1.0785	0	1	0.0123	0.0239	0.20428
380040	ST. CHARLES MED CTR-REDMOND	13460	13460	38	38080	9	OURBAN	RURAL	S	38	1.0041	0		SEC401		.	1	0	0	42	19	0	0	0.09834	0	0	0.593	0.059	16	8505.59	675	1.52151	1.54294	645.3	.	.	1.53631	1.55566	648.32	.	.	1.0028	0	1	0.0654	0.108	0.41237
380047	ST CHARLES MEDICAL CENTER	13460	13460	13460	38080	9	OURBAN	OURBAN	W	21660	1.0981	0				.	1	0.0025	0.0036	224	154	0.00137	0.00102	0.19202	0.05231	0.03965	0.486	0.046	7	.	3726	1.90046	1.90962	3670.28	1.82934	1894.2	1.93017	1.93756	3676.82	1.86091	1896.53	1.0662	0	1	0.1313	0.1895	0.2796
380050	SKY LAKES MEDICAL CENTER	38	38	38	38170	9	RURAL	RURAL	W	32780	1.0041	0				.	1	0.1264	0.2293	100	67	0.06667	0.06685	0.19962	0.05725	0	0.367	0.026	17	7107.8	2025	1.4802	1.48582	2006.13	1.48169	553.27	1.48243	1.48574	2009.4	1.48857	553.65	1.0028	0	1	0.0482	0.0388	0.4647
380051	SALEM HOSPITAL	41420	41420	41420	38230	9	OURBAN	OURBAN	W	38900	1.1167	0				.	1	0	0	370	228	0	0	0.26059	0.10714	0.05419	0.462	0.039	0	.	3724	1.85747	1.87346	3676.47	.	.	1.86095	1.87531	3683.87	.	.	1.0785	0	1	0.0742	0.088	0.23107
380052	HOLY ROSARY MEDICAL CENTER	38	38	38	38220	9	RURAL	RURAL	N	38	1.0041	0				.	1	0	0	49	22	0	0	0.2876	0.12	0	0.396	0.049	0	.	1079	1.23747	1.24663	1054.87	.	.	1.2447	1.25395	1056.96	.	.	1.0028	0	1	0.0051	0.0144	0.48541
380056	SANTIAM MEMORIAL HOSPITAL	41420	41420	41420	38230	9	OURBAN	OURBAN	N	41420	1.1067	0				.	1	0	0	40	9	0	0	0.23684	0.08754	0	0.625	0.036	0	.	247	1.22096	1.2366	236.55	.	.	1.24391	1.26031	237.08	.	.	1.0719	0	1	0.0177	0.0088	0.30619
380060	ADVENTIST MEDICAL CENTER-PORTLAND	38900	38900	38900	38250	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0.0001	0.0001	159	92	0.00005	0.00003	0.22342	0.07647	0.04628	0.331	0.012	0	.	1862	1.57931	1.59039	1804.88	2.5057	786.27	1.56736	1.57612	1814.61	2.51978	787.78	1.0785	0	1	0.0108	0.0009	0.22035
380061	PROVIDENCE PORTLAND MEDICAL CENTER	38900	38900	38900	38250	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0.0827	0.1105	316	234	0.04415	0.03167	0.20051	0.05783	0.04144	0.455	0.042	0	.	4088	1.66687	1.67748	4041.19	1.71879	4666.82	1.67278	1.68207	4048.81	1.71825	4678.12	1.0785	0	1	0.0687	0.0914	0.25384
380071	WILLIAMETTE VALLEY MEDICAL CENTER	38900	38900	38900	38350	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0	0	71	44	0	0	0.20145	0.05844	0	0.271	0.023	0	.	1291	1.51255	1.51801	1275.16	.	.	1.53336	1.53883	1275.85	.	.	1.0785	0	1	0.0065	0.0083	0.41398
380075	PROVIDENCE MEDFORD MEDICAL CENTER	32780	32780	32780	38140	9	OURBAN	OURBAN	N	32780	1.0041	0				.	1	0	0	119	64	0	0	0.21261	0.06755	0.04399	0.339	0.03	0	.	2083	1.46856	1.4757	2050.53	.	.	1.46875	1.47496	2055.2	.	.	1.0028	0	1	0.0733	0.0901	0.56119
380082	PROVIDENCE MILWAUKIE HOSPITAL	38900	38900	38900	38020	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0.2076	0.5343	64	24	0.10718	0.16274	0.256	0.10335	0	0.534	0.046	0	.	548	1.3381	1.3604	535.46	1.34189	712.95	1.33251	1.35101	537.34	1.31797	714.88	1.0785	0	1	0.0125	0.0187	0.25812
380089	LEGACY MERIDIAN PARK HOSPITAL	38900	38900	38900	38020	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0	0	126	78	0	0	0.10115	0	0.02069	0.364	0.036	0	.	2170	1.35979	1.36487	2147	.	.	1.36136	1.36534	2150.24	.	.	1.0785	0	1	0.023	0.0319	0.35598
380090	BAY AREA HOSPITAL	38	38	38	38050	9	RURAL	RURAL	W	21660	1.0981	0				.	1	0	0	130	71	0	0	0.20826	0.06396	0	0.429	0.031	17	8242.62	2990	1.3283	1.33639	2945.04	.	.	1.35034	1.35781	2949.09	.	.	1.0662	0	1	0.0351	0.0298	0.4984
380091	KAISER SUNNYSIDE MEDICAL CENTER	38900	38900	38900	38020	9	LURBAN	LURBAN	N	38900	1.1167	0				.	1	0.0969	0.124	208	159	0.05153	0.03561	0.01364	0	0.00277	0.683	0.024	0	.	228	1.7226	1.7215	225.97	1.43617	6108.86	1.74078	1.73988	226.11	1.44642	6118.19	1.0785	0	1	0.0443	0.0029	0.02286
380102	SHMC-RIVERBEND	21660	21660	21660	38190	9	OURBAN	OURBAN	N	21660	1.1277	0				.	1	0	0	375	272	0	0	0.24077	0.09079	0.04996	0.471	0.039	0	.	5836	1.84363	1.8541	5748.16	.	.	1.85436	1.86259	5761.67	.	.	1.0858	0	1	0.0471	0.0521	.
390001	COMMUNITY MEDICAL CENTER	42540	42540	42540	39420	2	OURBAN	OURBAN	N	42540	0.8521	0				.	1	0.0406	0.0928	273	141	0.02194	0.02653	0.18573	0.04822	0.03833	0.312	0.018	0	.	4298	1.56087	1.59401	4228.83	1.59689	1221.98	1.57471	1.60499	4237.11	1.61531	1223.28	0.8962	0	1	0.0304	0.0137	0.4716
390002	UPMC MCKEESPORT	38300	38300	38300	39010	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0.3138	0.4847	174	129	0.15778	0.14658	0.23305	0.08442	0.04832	0.242	0.013	0	.	2515	1.4168	1.44335	2450.76	1.52495	2682.92	1.39677	1.4203	2459.8	1.51225	2692.65	0.8993	0	1	0.0044	0.0014	0.37807
390003	THE BLOOMSBURG HOSPITAL	39	39	39	39250	2	RURAL	RURAL	N	39	0.8521	0				.	1	0	0	52	24	0	0	0.18094	0.04511	0	0.262	0.017	0	.	963	1.1804	1.19428	937.57	.	.	1.1614	1.17406	940.82	.	.	0.8962	0	1	0.0047	0.0028	0.42559
390004	HOLY SPIRIT HOSPITAL	25420	25420	25420	39270	2	OURBAN	OURBAN	N	25420	0.9157	0				.	1	0.0099	0.0164	301	159	0.0054	0.00464	0.14588	0	0.02998	0.297	0.02	0	.	5141	1.6823	1.70754	5014.91	1.63806	737.99	1.6789	1.69968	5036.53	1.63136	741.06	0.9415	0	1	0.0248	0.0155	0.52219
390006	GEISINGER MEDICAL CENTER	39	39	39	39580	2	RURAL	RURAL	W	25420	0.9157	0				.	1	0.5991	0.7153	377	319	0.28269	0.22367	0.33237	0.16636	0	0.201	0.014	7	.	5575	1.88481	1.90992	5421.59	1.8778	3502.69	1.89047	1.9115	5442.85	1.88587	3517.3	0.9415	0	1	0.0526	0.0481	0.27136
390008	ELLWOOD CITY HOSPITAL	39	39	39	39450	2	RURAL	RURAL	N	39	0.8532	0			YES	0.0011	1	0	0	60	26	0	0	0.14872	0	0	0.498	0.03	14	5265.64	704	1.09278	1.09849	692.69	.	.	1.10311	1.10873	693.48	.	.	0.8970	0	1	0.0041	0.0013	0.38679
390009	SAINT VINCENT HEALTH CENTER	21500	21500	21500	39320	2	OURBAN	OURBAN	N	21500	0.8521	0				.	1	0.0719	0.1589	372	220	0.0385	0.04586	0.31231	0.14981	0.06529	0.145	0.013	0	.	5119	1.76605	1.79203	5030.32	1.72934	2709.64	1.75209	1.77413	5046.34	1.70823	2719.75	0.8962	0	1	0.0215	0.0304	0.37434
390012	LANSDALE HOSPITAL	37964	37964	37964	39560	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0	0	112	58	0	0	0.09711	0	0.01986	0.143	0.016	0	.	1874	1.26675	1.28336	1802.32	.	.	1.25519	1.26958	1811.47	.	.	1.0510	0	1	0.0055	0.0096	0.39525
390013	EVANGELICAL COMMUNITY HOSPITAL	39	39	39	39720	2	RURAL	RURAL	W	25420	0.9157	0				.	1	0	0	123	50	0	0	0.1339	0	0	0.595	0.054	7	.	2159	1.48523	1.5071	2062.72	.	.	1.47456	1.49064	2077.62	.	.	0.9415	0	1	0.0039	0.0061	0.48528
390016	JAMESON MEMORIAL HOSPITAL	39	39	39	39450	2	RURAL	RURAL	W	38300	0.8521	0				.	1	0	0	211	114	0	0	0.20801	0.06376	0	0.399	0.022	7	.	2415	1.35453	1.37401	2346.85	.	.	1.33136	1.34757	2357.07	.	.	0.8962	0	1	0.0008	0.0002	0.29988
390019	PALMERTON HOSPITAL	10900	10900	10900	39190	2	OURBAN	OURBAN	N	10900	0.937	0				.	1	0	0	70	21	0	0	0.10553	0	0	0.409	0.03	0	.	1160	1.2352	1.26188	1125.31	.	.	1.21939	1.23984	1130.02	.	.	0.9564	0	1	0.005	0.0041	0.77894
390023	TEMPLE EAST HOSPITAL	37964	37964	37964	39620	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0.0388	0.0586	161	104	0.02097	0.01667	0.61259	0.39754	0.13207	0.157	0.007	0	.	938	1.20926	1.21927	929.23	1.0821	1366.05	1.20919	1.2174	930.73	1.07333	1367.46	1.0510	0	1	0.023	0.006	0.17641
390025	KENSINGTON HOSPITAL	37964	37964	37964	39620	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0	0	45	24	0	0	0.22167	0.07503	0	0.253	0.021	0	.	47	0.58018	0.58057	46.63	.	.	0.59899	0.59941	46.63	.	.	1.0510	0	1	0	0	.
390026	CHESTNUT HILL HOSPITAL	37964	37964	37964	39620	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0.2212	0.3674	146	87	0.1138	0.10925	0.15937	0.03109	0.0328	0.125	0.01	0	.	2839	1.26563	1.28721	2764.1	1.24928	1782.99	1.25139	1.27054	2776.34	1.24874	1787.69	1.0510	0	1	0.0047	0.0046	0.37132
390027	TEMPLE UNIVERSITY HOSPITAL	37964	37964	37964	39620	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0.53	0.7198	591	387	0.25374	0.22523	0.57619	0.36751	0.12376	0.114	0.004	0	.	3792	1.81751	1.83359	3730.71	1.64264	4813.65	1.81779	1.83236	3738.63	1.62737	4825.04	1.0510	0	1	0.2082	0.0412	0.18135
390028	UPMC MERCY HOSPITAL	38300	38300	38300	39010	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0.3924	0.5447	359	255	0.19368	0.16616	0.2749	0.11894	0.05725	0.262	0.016	0	.	3525	1.6936	1.73388	3447.2	1.87707	4818.38	1.68534	1.72252	3458.45	1.87031	4835.14	0.8993	0	1	0.0181	0.0087	0.25958
390030	SCHUYLKILL MEDICAL CENTER - SOUTH	39	39	39740	39650	2	RURAL	OURBAN	L	10900	0.937	0	LUGAR			.	1	0	0	134	79	0	0	0.19174	0.05213	0.03959	0.474	0.042	7	.	2726	1.16205	1.17648	2684.37	.	.	1.16119	1.17459	2689.59	.	.	0.9564	0	1	0.0118	0.0149	0.59112
390031	SCHUYLKILL MEDICAL CENTER - EAST	39	39	39740	39650	2	RURAL	OURBAN	L	39740	0.8839	0	LUGAR			.	1	0	0	96	73	0	0	0.09133	0	0	0.427	0.031	0	.	3033	1.21602	1.22294	2985.1	.	.	1.21895	1.22546	2989.83	.	.	0.9190	0	1	0.0027	0.0023	0.66375
390032	ALLE-KISKI MEDICAL CENTER	38300	38300	38300	39010	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0	0	218	114	0	0	0.11882	0	0.02435	0.276	0.027	0	.	2889	1.30279	1.31879	2806.29	.	.	1.31659	1.33145	2814.22	.	.	0.8993	0	1	0.0002	0.0006	0.42221
390035	QUAKERTOWN COMMUNITY HOSPITAL	37964	37964	37964	39140	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0	0	38	24	0	0	0.11816	0	0	0.164	0.014	0	.	966	1.2033	1.22807	939.73	.	.	1.18921	1.20671	944.99	.	.	1.0510	0	1	0.0048	0.0051	0.43371
390036	THE MEDICAL CENTER BEAVER	38300	38300	38300	39080	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0.0828	0.1	246	192	0.0442	0.02862	0.14894	0	0.03062	0.384	0.033	0	.	3684	1.5456	1.56576	3625.3	1.61677	5234.81	1.55589	1.57377	3631.56	1.63286	5241.46	0.8993	0	1	0.0145	0.0177	0.31652
390037	SEWICKLEY VALLEY HOSPITAL	38300	38300	38300	39010	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0	0	148	94	0	0	0.1186	0	0.02431	0.422	0.043	0	.	1767	1.45907	1.46743	1732.39	.	.	1.46268	1.47011	1736.84	.	.	0.8993	0	1	0.0188	0.0348	0.2459
390039	SOMERSET HOSPITAL	39	39	39	39680	2	RURAL	RURAL	N	39	0.8558	0			YES	0.0037	1	0	0	101	50	0	0	0.16188	0.03272	0	0.369	0.028	16	5239.32	1104	1.35016	1.36489	1079.38	.	.	1.32605	1.33992	1082.84	.	.	0.8989	0	1	0.0063	0.0061	0.37538
390041	UNIONTOWN HOSPITAL	38300	38300	38300	39330	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0	0	159	105	0	0	0.33657	0.16982	0.07053	0.549	0.036	0	.	2725	1.24092	1.25549	2662.59	.	.	1.24399	1.25604	2670.67	.	.	0.8993	0	1	0.0035	0.0023	0.3979
390042	THE WASHINGTON HOSPITAL	38300	38300	38300	39750	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0.0949	0.1153	191	152	0.05049	0.03307	0.16743	0.03633	0.03449	0.374	0.023	0	.	3291	1.49273	1.50011	3232.7	1.56067	4472.68	1.47712	1.48275	3241.64	1.55454	4484.02	0.8993	0	1	0.0279	0.0135	0.33765
390043	SOLDIERS & SAILORS MEMORIAL HOSPITAL	39	39	39	39710	2	RURAL	RURAL	N	39	0.8521	0				.	1	0	0	67	21	0	0	0.237	0.08767	0	0.503	0.031	16	5983.15	1098	1.20466	1.21434	1072.29	.	.	1.1965	1.20485	1075.82	.	.	0.8962	0	1	0.0031	0.0017	0.63865
390044	READING HOSPITAL AND MEDICAL CENTER	39740	39740	39740	39110	2	OURBAN	OURBAN	W	37964	1.052	0				.	1	0.108	0.1471	493	362	0.05725	0.04239	0.18368	0.04689	0.0379	0.359	0.031	0	.	8955	1.5957	1.61288	8854.56	1.59051	3297.27	1.58428	1.59947	8871.03	1.58217	3302	1.0353	0	1	0.0551	0.0651	0.44916
390045	WILLIAMSPORT HOSPITAL & MEDICAL CTR.	48700	48700	48700	39510	2	OURBAN	OURBAN	N	48700	0.8521	0				.	1	0.095	0.163	193	122	0.05054	0.04707	0.18331	0.04665	0.03782	0.357	0.021	0	.	4876	1.46744	1.47893	4815.11	1.48507	577.73	1.46413	1.47398	4825.92	1.49144	579.37	0.8962	0	1	0.0271	0.0138	0.5424
390046	YORK HOSPITAL	49620	49620	49620	39800	2	OURBAN	OURBAN	W	29540	0.9852	0				.	1	0.2553	0.3337	473	343	0.13022	0.09875	0.21965	0.07336	0.04548	0.491	0.033	0	.	9525	1.78225	1.82858	9342.15	1.84797	2756.37	1.7689	1.8118	9367.43	1.84616	2765.4	0.9898	0	1	0.0401	0.0281	0.44884
390048	LEWISTOWN HOSPITAL	39	39	39	39540	2	RURAL	RURAL	W	25420	0.9157	0				.	1	0	0	125	49	0	0	0.22294	0.07608	0	0.499	0.041	7	.	2099	1.14746	1.16333	2024.03	.	.	1.15315	1.16795	2030.3	.	.	0.9415	0	1	0.0041	0.0048	0.50641
390049	ST. LUKE S HOSPITAL	10900	10900	10900	39470	2	OURBAN	OURBAN	N	10900	0.937	0				.	1	0.2355	0.3777	559	372	0.12072	0.11247	0.20634	0.06238	0.04267	0.155	0.017	0	.	11815	1.52331	1.54305	11612.57	1.49842	2836.37	1.49908	1.51503	11654.11	1.47773	2842.62	0.9564	0	1	0.0305	0.0564	0.47319
390050	ALLEGHENY GENERAL HOSPITAL	38300	38300	38300	39010	2	LURBAN	LURBAN	N	38300	0.8564	0				.	1	0.4589	0.621	589	433	0.22313	0.19154	0.18356	0.04681	0.03787	0.222	0.021	0	.	6389	2.07991	2.11746	6272.63	2.06161	6879.47	2.09351	2.12608	6289.39	2.06402	6898.16	0.8993	0	1	0.0605	0.0911	0.25479
390052	CLEARFIELD HOSPITAL	39	39	39	39230	2	RURAL	RURAL	N	39	0.8539	0			YES	0.0018	1	0	0	86	36	0	0	0.18527	0.04793	0	0.438	0.023	14	5164.77	1570	1.18356	1.19636	1530.86	.	.	1.19687	1.20734	1533.94	.	.	0.8975	0	1	0.0002	0	0.54804
390056	JC BLAIR MEMORIAL HOSPITAL	39	39	39	39380	2	RURAL	RURAL	N	39	0.8543	0			YES	0.0022	1	0	0	60	25	0	0	0.29781	0.12	0	0.51	0.028	16	5155.15	858	1.11503	1.12314	834.08	.	.	1.12025	1.1264	836.4	.	.	0.8978	0	1	0.0233	0.0124	0.55545
390057	GRAND VIEW HOSPITAL	37964	37964	37964	39140	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0	0	191	105	0	0	0.10474	0	0.02144	0.221	0.02	0	.	2804	1.36796	1.37722	2738.48	.	.	1.36387	1.3711	2747.37	.	.	1.0510	0	1	0.0243	0.0297	0.37788
390058	CARLISLE REGIONAL MEDICAL CENTER	25420	25420	25420	39270	2	OURBAN	OURBAN	N	25420	0.9157	0				.	1	0	0	148	65	0	0	0.10996	0	0.02252	0.267	0.049	0	.	2577	1.40562	1.42189	2512.07	.	.	1.37649	1.39029	2524.12	.	.	0.9415	0	1	0.0265	0.1152	0.59473
390061	LANCASTER REGIONAL MEDICAL CENTER	29540	29540	29540	39440	2	OURBAN	OURBAN	N	29540	0.9852	0				.	1	0	0	182	43	0	0	0.16379	0.03396	0.03372	0.31	0.055	0	.	1419	1.50997	1.51543	1400.89	.	.	1.50092	1.50564	1404.6	.	.	0.9898	0	1	0.0651	0.2923	0.50338
390062	NASON HOSPITAL	11020	11020	11020	39120	2	OURBAN	OURBAN	N	11020	0.8568	0				.	1	0	0	44	19	0	0	0.21676	0.07098	0	0.608	0.027	0	.	501	1.1362	1.16021	484.23	.	.	1.15117	1.17532	485.57	.	.	0.8996	0	1	0.0024	0	0.33016
390063	HAMOT MEDICAL CENTER	21500	21500	21500	39320	2	OURBAN	OURBAN	N	21500	0.8521	0				.	1	0.0749	0.1163	342	219	0.04007	0.03336	0.20072	0.05797	0.04148	0.161	0.012	0	.	5646	1.91166	1.94886	5541.1	1.80984	3312.28	1.91364	1.94615	5557.89	1.80337	3322.92	0.8962	0	1	0.0236	0.021	0.38478
390065	THE GETTYSBURG HOSPITAL	39	39	49620	39000	2	RURAL	OURBAN	L	13644	1.0363	0	LUGAR			.	1	0	0	70	40	0	0	0.17685	0.04245	0	0.569	0.053	0	.	1667	1.36944	1.38638	1611.02	.	.	1.34183	1.35561	1619.25	.	.	1.0247	0	1	0.0123	0.0202	0.52166
390066	THE GOOD SAMARITAN HOSPITAL	30140	30140	30140	39460	2	OURBAN	OURBAN	W	25420	0.9157	0				.	1	0.0999	0.1282	146	114	0.05308	0.03684	0.09854	0	0.02015	0.347	0.02	0	.	3688	1.47282	1.4899	3653.19	1.43784	1171.81	1.46518	1.47741	3661.12	1.43296	1174.8	0.9415	0	1	0.0358	0.0142	0.6616
390067	PINNACLE HEALTH HOSPITALS	25420	25420	25420	39280	2	OURBAN	OURBAN	W	29540	0.9852	0				.	1	0.1884	0.2621	552	364	0.09775	0.07677	0.19468	0.05404	0.04021	0.29	0.025	0	.	8680	1.78663	1.80578	8510.31	1.78158	4784.93	1.79485	1.81089	8535.21	1.79182	4801.02	0.9898	0	1	0.0129	0.0165	0.38864
390068	HEART OF LANCASTER REGIONAL MEDICAL	29540	29540	29540	39440	2	OURBAN	OURBAN	N	29540	0.9852	0				.	1	0.0687	0.4145	144	24	0.03682	0.12409	0.10282	0	0.02104	0.386	0.071	0	.	784	1.27316	1.29207	769.73	1.18444	232.74	1.24798	1.26557	772.44	1.14105	233.8	0.9898	0	1	0.0356	0.1388	0.49207
390070	LOWER BUCKS HOSPITAL	37964	37964	37964	39140	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0	0	111	82	0	0	0.19715	0.05565	0.04073	0.097	0.008	0	.	1703	1.37639	1.38702	1673.38	.	.	1.37662	1.38603	1676.19	.	.	1.0510	0	1	0.0067	0.0074	0.32654
390071	LOCKHAVEN HOSPITAL	39	39	48700	39240	2	RURAL	OURBAN	L	48700	0.8521	0	LUGAR			.	1	0	0	55	15	0	0	0.23959	0.08981	0	0.227	0.023	0	.	661	1.01443	1.03613	638.34	.	.	0.999	1.01987	641.15	.	.	0.8962	0	1	0	0	0.47305
390072	BERWICK HOSPITAL CENTER	39	39	39	39250	2	RURAL	RURAL	N	39	0.8521	0				.	1	0	0	83	34	0	0	0.16442	0.03437	0	0.154	0.014	0	.	1484	1.03111	1.03452	1461.21	.	.	1.03494	1.03777	1463.77	.	.	0.8962	0	1	0.0149	0.0207	0.53596
390073	ALTOONA REGIONAL HEALTH SYSTEM	11020	11020	11020	39120	2	OURBAN	OURBAN	N	11020	0.8568	0				.	1	0.0423	0.0799	401	213	0.02284	0.0228	0.1681	0.03676	0.03463	0.36	0.025	0	.	5676	1.72012	1.74564	5526.45	1.77114	3888.08	1.71042	1.73187	5548.22	1.76331	3904.25	0.8996	0	1	0.0243	0.0169	0.40025
390076	BRANDYWINE HOSPITAL	37964	37964	37964	39210	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0	0	144	94	0	0	0.18709	0.04911	0.03861	0.145	0.012	0	.	2485	1.34468	1.36025	2449.61	.	.	1.32579	1.33692	2456.69	.	.	1.0510	0	1	0.0247	0.0265	0.38383
390079	ROBERT PACKER HOSPITAL	39	39	39	39130	2	RURAL	RURAL	W	13780	0.8747	0				.	1	0.2425	0.4243	234	158	0.12409	0.1272	0.1836	0.04684	0	0.304	0.017	7	.	5495	1.8642	1.87232	5399.66	1.78602	1246.47	1.85656	1.86291	5417.1	1.78194	1249.47	0.9124	0	1	0.0124	0.0043	0.54985
390080	JEANES HOSPITAL	37964	37964	37964	39620	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0.044	0.0617	156	111	0.02375	0.01756	0.17504	0.04128	0.03608	0.115	0.008	0	.	2684	1.44276	1.4567	2635.93	1.31738	1681.48	1.44265	1.4538	2642.35	1.31454	1684.69	1.0510	0	1	0.0204	0.0152	0.36581
390081	DELAWARE COUNTY MEMORIAL HOSPITAL	37964	37964	37964	39290	2	LURBAN	LURBAN	N	37964	1.0754	0				.	1	0.099	0.1406	222	140	0.05261	0.04047	0.22614	0.07872	0.04686	0.105	0.006	0	.	2454	1.33092	1.33508	2424.4	1.22367	1671.07	1.32051	1.32431	2427.84	1.22024	1672.87	1.0510	0	1	0.0588	0.0299	0.33585
