Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),Section 505 wage adjustment,Section 505 eligible,Section 401 hosptial,Post Reclass Wage Index,COLA,RESBED,SSA COUNTY CODE,HSP Rate,RDAY,BEDS,ADC,OPCCR,CPCCR,DSHPCT,POST RECLASS Labor Market Area,Puerto Rico Specific Post Reclass wage index,PROVIDER TYPE,LUGAR,RECLASS,BILLS,CASETA24,TACMIV24,CMIV24,CASETA25,TACMIV25,CMIV25,REGION,URGEO,URSPA,TCHOP,TCHCP,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,COLACP,DSHOPG,DSHCPG,OUT08F,COUT08F,MCR_PCT
380082,PROVIDENCE MILWAUKIE HOSPITAL,38900,38900,38900,0,,,1.1227,1,0.2793,38020,. ,0.5432,59,29,0.508,0.049,0.2849,38900,0,0,,N,758,732.69,1.26408,1.28155,733.96,1.27211,1.28499,9,LURBAN,LURBAN,0.14162,0.16566,1.0825,0,1,0.12,0,0.0245,0.03693,0.24071
380089,LEGACY MERIDIAN PARK HOSPITAL,38900,38900,38900,0,,,1.1227,1,0,38020,. ,0,133,69,0.463,0.035,0.09432,38900,0,0,,N,2114,2078.25,1.30899,1.31276,2085.34,1.29375,1.29795,9,LURBAN,LURBAN,0,0,1.0825,0,1,0,0.01928,0.02663,0.01909,0.3467
380090,BAY AREA HOSPITAL,38,38,38,0,,,1.0708,1,0,38050,4704.57,0,172,85,0.475,0.036,0.1798,21660,0,17,,W,3422,3359.5,1.30118,1.31504,3376,1.28447,1.29507,9,RURAL,RURAL,0,0,1.0480,0,1,0.04437,0,0.05998,0.04694,0.58268
380091,KAISER SUNNYSIDE MEDICAL CENTER,38900,38900,38900,0,,,1.1227,1,0.1027,38020,. ,0.1461,173,144,0.683,0.041,0.03463,38900,0,0,,N,324,320.7,1.36383,1.38269,320.73,1.39706,1.41151,9,LURBAN,LURBAN,0.05452,0.04209,1.0825,0,1,0,0.00704,0.01444,0.00285,0.05742
380100,,38900,38900,38900,0,,,1.1227,1,0,38250,. ,0,39,.,0.487,0.03305,0.05488,38900,0,0,,N,59,58.95,1.66224,1.66291,58.83,1.61008,1.61331,9,LURBAN,LURBAN,0,0,1.0825,0,1,0,0,0.02502,0.01772,. 
390001,COMMUNITY MEDICAL CENTER,42540,42540,42540,0,,,0.8346,1,0.0833,39420,. ,0.1275,244,157,0.304,0.026,0.21797,42540,0,0,,N,4865,4769.84,1.55728,1.58264,4787.67,1.54856,1.56643,2,OURBAN,OURBAN,0.04446,0.03664,0.8835,0,1,0.07198,0.04513,0.02301,0.02405,0.47027
390002,UPMC MCKEESPORT,38300,38300,38300,0,,,0.8391,1,0.2568,39010,. ,0.3885,181,138,0.279,0.017,0.23521,38300,0,0,,N,3586,3490.46,1.28168,1.29893,3509.16,1.28454,1.30103,2,LURBAN,LURBAN,0.13094,0.11587,0.8868,0,1,0.0862,0.04878,0.00338,0.00138,0.49827
390003,BLOOMSBURG HOSPITAL,39,39,39,0,,,0.8339,1,0,39250,. ,0,48,22,0.314,0.022,0.13293,39,0,0,,N,1044,1008.91,1.19359,1.20632,1006.75,1.1884,1.20402,2,RURAL,RURAL,0,0,0.8830,0,1,0,0,0.00479,0.00277,0.48603
390004,HOLY SPIRIT HOSPITAL,25420,25420,25420,0,,,0.9231,1,0.0072,39270,. ,0.0118,297,204,0.359,0.024,0.05311,25420,0,0,,N,7118,7005.92,1.55487,1.57194,7027.47,1.54993,1.56426,2,OURBAN,OURBAN,0.00393,0.00334,0.9467,0,1,0,0.01081,0.03518,0.01835,0.6218
390006,GEISINGER MEDICAL CENTER,39,39,39,0,,,0.9116,1,0.6271,39580,. ,0.7269,321,265,0.225,0.017,0.31732,25420,0,7,,W,6264,6087.62,1.89592,1.91751,6104.46,1.88393,1.90181,2,RURAL,RURAL,0.29421,0.22769,0.9386,0,1,0.15394,0,0.07253,0.08039,0.28483
390008,ELLWOOD CITY HOSPITAL,39,39,39,0.006,YES,,0.8399,1,0,39450,. ,0,62,26,0.609,0.035,0.13398,39,0,0,,N,767,752.14,1.13542,1.14693,757.7,1.08943,1.09448,2,RURAL,RURAL,0,0,0.8874,0,1,0,0,0.00278,0.00077,0.47871
390009,SAINT VINCENT HEALTH CENTER,21500,21500,21500,0,,,0.8503,1,0.079,39320,. ,0.152,316,211,0.142,0.011,0.27357,21500,0,0,,N,6077,5920.86,1.76242,1.79979,5937.58,1.75362,1.78289,2,OURBAN,OURBAN,0.04222,0.04383,0.8949,0,1,0.11785,0.05696,0.03674,0.03048,0.46701
390010,MERCY JEANNETTE HOSPITAL,38300,38300,38300,0,,,0.8391,1,0,39770,. ,0,108,58,0.393,0.02,0.12579,38300,0,0,,N,1707,1677.1,1.19288,1.19879,1684.2,1.1658,1.17042,2,LURBAN,LURBAN,0,0,0.8868,0,1,0,0.0258,0.00231,0.00063,0.45158
390012,CENTRAL MONTGOMERY MEDICAL CENTER,37964,37964,37964,0,,,1.0892,1,0,39560,. ,0,106,64,0.159,0.012,0.09422,37964,0,0,,N,1952,1910.55,1.21692,1.22932,1909.22,1.24702,1.2616,2,LURBAN,LURBAN,0,0,1.0603,0,1,0,0.01926,0.01043,0.00705,0.46555
390013,EVANGELICAL COMMUNITY HOSPITAL,39,39,39,0,,,0.9116,1,0,39720,. ,0,106,62,0.697,0.068,0.1357,25420,0,7,,W,2959,2861.88,1.32254,1.33375,2867.11,1.33236,1.34236,2,RURAL,RURAL,0,0,0.9386,0,1,0,0,0.01615,0.02042,0.57123
390016,JAMESON MEMORIAL HOSPITAL,39,39,39,0,,,0.8698,1,0,39450,. ,0,193,131,0.388,0.02,0.19392,49660,0,0,,W,3186,3113.65,1.22176,1.23587,3118.69,1.21252,1.22718,2,RURAL,RURAL,0,0,0.9089,0,1,0.05355,0,0.00298,0.00108,0.43389
390019,PALMERTON HOSPITAL,10900,10900,10900,0,,,1.0004,1,0,39190,. ,0,70,33,0.526,0.054,0.04708,10900,0,0,,N,1458,1419.05,1.10152,1.11162,1419.51,1.13806,1.15014,2,OURBAN,OURBAN,0,0,1.0003,0,1,0,0,0.00181,0.00291,0.69323
390023,TEMPLE EAST INC,37964,37964,37964,0,,,1.0892,1,0.0421,39620,. ,0.0606,185,134,0.162,0.006,0.59834,37964,0,0,,N,1614,1588.91,1.2339,1.24945,1595.49,1.22578,1.23814,2,LURBAN,LURBAN,0.02274,0.01725,1.0603,0,1,0.38578,0.12881,0.02478,0.00295,0.27348
390024,,37964,37964,37964,0,,,1.0892,1,1.0915,39620,. ,1.5,20,12,0.209,0.013,0.0954,37964,0,0,,N,389,388.83,1.00069,1.00148,388.79,1.00509,1.00531,2,LURBAN,LURBAN,0.4702,0.52699,1.0603,0,1,0,0,0,0,0.33619
390025,KENSINGTON HOSPITAL,37964,37964,37964,0,,,1.0892,1,0,39620,. ,0,33,24,0.442,0.016,0.2282,37964,0,0,,N,39,39,0.51053,0.51053,39,0.59317,0.59317,2,LURBAN,LURBAN,0,0,1.0603,0,1,0.08042,0,0,0,0.04361
390026,CHESTNUT HILL HOSPITAL,37964,37964,37964,0,,,1.0892,1,0.1739,39620,. ,0.2344,171,106,0.14,0.01,0.16647,37964,0,0,,N,3028,2959.7,1.22758,1.23921,2968.3,1.23777,1.24727,2,LURBAN,LURBAN,0.09057,0.06838,1.0603,0,1,0.03571,0.03428,0.01924,0.01224,0.40719
390027,TEMPLE UNIVERSITY HOSPITAL,37964,37964,37964,0,,,1.0892,1,0.5995,39620,. ,0.7265,502,433,0.096,0.007,0.50969,37964,0,0,,N,4545,4457.45,1.72709,1.73858,4468.88,1.73293,1.7411,2,LURBAN,LURBAN,0.28285,0.22755,1.0603,0,1,0.31264,0.10873,0.18455,0.15098,0.23621
390028,MERCY HOSPITAL OF PITTSBURGH,38300,38300,38300,0,,,0.8391,1,0.3596,39010,. ,0.5005,430,297,0.244,0.018,0.25326,38300,0,0,,N,4613,4488.95,1.60306,1.63607,4516.83,1.60838,1.63529,2,LURBAN,LURBAN,0.17885,0.1517,0.8868,0,1,0.10109,0.05262,0.03123,0.02397,0.36615
390030,POTTSVILLE HOSPITAL & WARNE CLINIC,39,39,39740,0,,,1.0004,1,0,39650,. ,0,134,82,0.517,0.042,0.18776,10900,0,7,LUGAR,L,3191,3143.27,1.15824,1.16456,3147.49,1.13053,1.13584,2,RURAL,OURBAN,0,0,1.0003,0,1,0.04954,0.03875,0.01136,0.00954,0.61774
390031,GOOD SAMARITAN REGIONAL MEDICAL CENTER,39,39,39740,0,,,0.9414,1,0,39650,. ,0,129,96,0.491,0.033,0.07751,39740,0,0,LUGAR,L,3882,3809.06,1.21727,1.22956,3822.66,1.19796,1.20915,2,RURAL,OURBAN,0,0,0.9595,0,1,0,0.01582,0.00453,0.00209,0.67107
390032,ALLE KISKI MEDICAL CENTER,38300,38300,38300,0,,,0.8391,1,0,39010,. ,0,230,146,0.273,0.027,0.09294,38300,0,0,,N,4432,4306.73,1.27935,1.29625,4337.97,1.24966,1.26353,2,LURBAN,LURBAN,0,0,0.8868,0,1,0,0.019,0.00122,0.00177,0.53326
390035,ST LUKES QUAKERTOWN HOSPITAL,37964,37964,37964,0,,,1.0892,1,0,39140,. ,0,38,25,0.251,0.025,0.06591,37964,0,0,,N,1073,1036.19,1.15301,1.16638,1041.81,1.16043,1.1739,2,LURBAN,LURBAN,0,0,1.0603,0,1,0,0,0.00388,0.0055,0.50618
390036,"MEDICAL CENTER BEAVER, THE",38300,38300,38300,0,,,0.8391,1,0.0853,39080,. ,0.1046,254,193,0.368,0.036,0.14272,38300,0,0,,N,4495,4417.84,1.41756,1.43571,4433.05,1.40114,1.41429,2,LURBAN,LURBAN,0.04551,0.02996,0.8868,0,1,0,0.02932,0.00676,0.00998,0.41118
390037,SEWICKLEY VALLEY HOSPITAL,38300,38300,38300,0,,,0.8391,1,0,39010,. ,0,132,93,0.384,0.037,0.11304,38300,0,0,,N,2055,2009.91,1.40505,1.4163,2019.76,1.3835,1.39089,2,LURBAN,LURBAN,0,0,0.8868,0,1,0,0.02315,0.00463,0.00666,0.31492
390039,SOMERSET HOSPITAL CENTER FOR HEALTH,39,39,39,0,,,0.8339,1,0,39680,5024.96,0,119,58,0.433,0.038,0.22022,39,0,16,,N,1484,1459.49,1.14689,1.14995,1467.1,1.11971,1.12146,2,RURAL,RURAL,0,0,0.8830,0,1,0.07383,0,0.00483,0.00567,0.49913
390041,UNIONTOWN HOSPITAL,38300,38300,38300,0,,,0.8391,1,0,39330,. ,0,179,118,0.515,0.035,0.24241,38300,0,0,,N,3559,3488.11,1.28349,1.28921,3493.7,1.26626,1.27339,2,LURBAN,LURBAN,0,0,0.8868,0,1,0.09214,0.05031,0.00516,0.00297,0.54952
390042,"WASHINGTON HOSPITAL, THE",38300,38300,38300,0,,,0.8391,1,0.0972,39750,. ,0.1177,188,148,0.385,0.023,0.14972,38300,0,0,,N,4113,4039.47,1.33645,1.34736,4046.07,1.33232,1.34357,2,LURBAN,LURBAN,0.05168,0.03377,0.8868,0,1,0,0.03078,0.02298,0.00823,0.43174
390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,39,39,39,0,,,0.8339,1,0,39710,4046.86,0,56,22,0.536,0.036,0.22045,39,0,16,,N,1129,1091.08,1.193,1.2048,1099.06,1.1795,1.18941,2,RURAL,RURAL,0,0,0.8830,0,1,0.07402,0,0.0114,0.00707,0.64809
390044,READING HOSPITAL MEDICAL CENTER,39740,39740,39740,0,,,1.0766,1,0.1144,39110,. ,0.1495,437,340,0.431,0.033,0.14036,37964,0,0,,W,10325,10226.34,1.64876,1.66273,10232.5,1.64671,1.66074,2,OURBAN,OURBAN,0.06054,0.04309,1.0518,0,1,0,0.02883,0.04811,0.03497,0.5334
390045,WILLIAMSPORT HOSPITAL & MEDICAL CENTER,48700,48700,48700,0,,,0.8339,1,0.0951,39510,. ,0.169,190,120,0.369,0.022,0.17968,48700,0,0,,N,5181,5079.97,1.56287,1.5839,5098.36,1.56691,1.58083,2,OURBAN,OURBAN,0.05059,0.04885,0.8830,0,1,0.04429,0.03706,0.03081,0.01428,0.57986
390046,YORK HOSPITAL,49620,49620,49620,0,,,0.965,1,0.355,39800,. ,0.4727,394,300,0.553,0.038,0.18196,29540,0,0,,W,10897,10655.04,1.62002,1.65027,10680.94,1.61287,1.64528,2,OURBAN,OURBAN,0.17675,0.1427,0.9759,0,1,0.04577,0.03753,0.0427,0.02238,0.51467
390048,LEWISTOWN HOSPITAL,39,39,39,0,,,0.9116,1,0,39540,. ,0,120,74,0.522,0.039,0.22503,25420,0,7,,W,2751,2699.78,1.07761,1.08813,2711.04,1.06215,1.07015,2,RURAL,RURAL,0,0,0.9386,0,1,0.0778,0,0.00232,0.00185,0.51054
390049,ST LUKES HOSPITAL OF BETHLEHEM,10900,10900,10900,0,,,1.0004,1,0.2481,39470,. ,0.3265,453,351,0.265,0.029,0.11732,10900,0,0,,N,11746,11560.06,1.57013,1.58369,11564.98,1.59906,1.61337,2,OURBAN,OURBAN,0.12678,0.09652,1.0003,0,1,0,0.02404,0.04657,0.07177,0.52069
390050,ALLEGHENY GENERAL HOSPITAL,38300,38300,38300,0,,,0.8391,1,0.4336,39010,. ,0.6254,579,407,0.223,0.025,0.19658,38300,0,0,,N,6852,6723.4,2.02694,2.06415,6735.05,2.02856,2.06207,2,LURBAN,LURBAN,0.21202,0.19302,0.8868,0,1,0.05528,0.04061,0.06122,0.10609,0.30114
390052,CLEARFIELD HOSPITAL,39,39,39,0.0047,YES,,0.8386,1,0,39230,5041.4,0,83,38,0.458,0.03,0.18347,39,0,14,,N,2005,1946.67,1.16853,1.17718,1962.74,1.13849,1.14574,2,RURAL,RURAL,0,0,0.8864,0,1,0.04676,0,0.00099,0.00037,0.61514
390056,J C BLAIR MEMORIAL HOSPITAL,39,39,39,0.0036,YES,,0.8375,1,0,39380,4944.24,0,62,30,0.591,0.055,0.24934,39,0,16,,N,1224,1195.55,1.06054,1.06859,1202.19,1.04481,1.04985,2,RURAL,RURAL,0,0,0.8856,0,1,0.09786,0,0.01983,0.02449,0.61581
390057,GRAND VIEW HOSPITAL,37964,37964,37964,0,,,1.0892,1,0,39140,. ,0,165,112,0.201,0.014,0.07392,37964,0,0,,N,2644,2589.48,1.30737,1.32546,2597.43,1.32053,1.33678,2,LURBAN,LURBAN,0,0,1.0603,0,1,0,0.01508,0.04111,0.02588,0.42755
390058,CARLISLE REGIONAL MEDICAL CENTER,25420,25420,25420,0,,,0.9231,1,0,39270,. ,0,134,64,0.233,0.024,0.09056,25420,0,0,,N,3213,3142.96,1.32237,1.3375,3156.11,1.29378,1.30678,2,OURBAN,OURBAN,0,0,0.9467,0,1,0,0.01851,0.02073,0.0291,0.64021
390061,LANCASTER REGIONAL MEDICAL CENTER,29540,29540,29540,0,,,0.965,1,0,39440,. ,0,204,83,0.251,0.028,0.1593,29540,0,0,,N,2837,2796.76,1.41377,1.42161,2806.07,1.41037,1.41529,2,OURBAN,OURBAN,0,0,0.9759,0,1,0.03104,0.03278,0.05809,0.09354,0.65051
390062,NASON HOSPITAL,11020,11020,11020,0,,,0.835,1,0,39120,. ,0,42,21,0.559,0.025,0.16783,11020,0,0,,N,718,696.21,1.13473,1.13919,699.28,1.11234,1.11607,2,OURBAN,OURBAN,0,0,0.8838,0,1,0.03659,0,0.00373,0.00055,0.38869
390063,HAMOT MEDICAL CENTER,21500,21500,21500,0,,,0.8503,1,0.0665,39320,. ,0.1021,321,221,0.199,0.017,0.21046,21500,0,0,,N,6311,6189.36,1.74973,1.78568,6186.99,1.7695,1.80108,2,OURBAN,OURBAN,0.03566,0.02923,0.8949,0,1,0.06578,0.04354,0.03589,0.03695,0.45519
390065,GETTYSBURG HOSPITAL,39,39,49620,0,,,1.0031,1,0.0036,39000,. ,0.0058,71,46,0.502,0.026,0.12101,12580,0,0,LUGAR,L,1887,1843.71,1.25989,1.26718,1850.3,1.24133,1.24749,2,RURAL,OURBAN,0.00197,0.00164,1.0021,0,1,0,0,0.01893,0.00496,0.62596
390066,GOOD SAMARITAN HOSPITAL,30140,30140,30140,0,,,0.9116,1,0.1038,39460,. ,0.1279,140,114,0.359,0.026,0.08879,25420,0,0,,W,4812,4747.03,1.4152,1.42288,4752.78,1.40411,1.4111,2,OURBAN,OURBAN,0.05509,0.03675,0.9386,0,1,0,0.01814,0.02631,0.01662,0.68227
390067,PINNACLE HEALTH HOSPITALS,25420,25420,25420,0,,,0.9231,1,0.1854,39280,. ,0.2495,538,401,0.287,0.022,0.18279,25420,0,0,,N,11391,11216.22,1.77603,1.79758,11239.16,1.7755,1.79448,2,OURBAN,OURBAN,0.09627,0.07295,0.9467,0,1,0.04631,0.03771,0.02728,0.02109,0.45122
390068,HEART OF LANCASTER REGIONAL MEDICAL CENTER,29540,29540,29540,0,,,0.965,1,0.0734,39440,. ,0.3419,144,30,0.327,0.062,0.09433,29540,0,0,,N,1235,1206.23,1.32217,1.33663,1209.06,1.33841,1.34923,2,OURBAN,OURBAN,0.03929,0.10129,0.9759,0,1,0,0.01929,0.04405,0.18197,0.63211
390070,TEMPLE LOWER BUCKS HOSPITAL,37964,37964,37964,0,,,1.0892,1,0,39140,. ,0,135,95,0.109,0.009,0.1666,37964,0,0,,N,2271,2228.74,1.42198,1.43061,2232.62,1.44185,1.44885,2,LURBAN,LURBAN,0,0,1.0603,0,1,0.03579,0.03431,0.01191,0.01023,0.42152
390071,LOCK HAVEN HOSPITAL,39,39,48700,0,,,0.8339,1,0,39240,. ,0,83,17,0.271,0.023,0.24124,48700,0,0,LUGAR,L,991,954.16,1.02765,1.0414,959.53,0.99975,1.01535,2,RURAL,OURBAN,0,0,0.8830,0,1,0.09117,0,0.00016,0.00046,0.59285
390072,BERWICK HOSPITAL CENTER,39,39,39,0,,,0.8339,1,0,39250,. ,0,95,32,0.192,0.015,0.16589,39,0,0,,N,1603,1572.88,1.06669,1.07434,1583.94,1.02222,1.02601,2,RURAL,RURAL,0,0,0.8830,0,1,0.03533,0,0.01017,0.00891,0.59454
390073,ALTOONA REGIONAL HEALTH SYSTEM,11020,11020,11020,0,,,0.835,1,0.0406,39120,. ,0.0759,373,212,0.372,0.024,0.20099,11020,0,0,,N,7158,6978.37,1.69546,1.71923,7024.3,1.6495,1.66576,2,OURBAN,OURBAN,0.02194,0.02165,0.8838,0,1,0.05814,0.04154,0.01806,0.00579,0.43951
390076,BRANDYWINE HOSPITAL,37964,37964,37964,0,,,1.0892,1,0,39210,. ,0,134,88,0.122,0.005,0.1489,37964,0,0,,N,2739,2699.73,1.38344,1.39649,2706.2,1.39317,1.40172,2,LURBAN,LURBAN,0,0,1.0603,0,1,0,0.03061,0.02711,0.00419,0.50552
390079,ROBERT PACKER HOSPITAL,39,39,39,0,,,0.8775,1,0.2772,39130,. ,0.4236,203,130,0.36,0.013,0.16283,13780,0,7,,W,5898,5797.93,1.81373,1.8188,5807.23,1.78223,1.78493,2,RURAL,RURAL,0.14063,0.12698,0.9144,0,1,0.03334,0,0.01266,0.00121,0.626
390080,JEANES HOSPITAL,37964,37964,37964,0,,,1.0892,1,0.0362,39620,. ,0.0454,171,127,0.096,0.009,0.16672,37964,0,0,,N,2954,2901.79,1.33255,1.34037,2911.48,1.30964,1.31708,2,LURBAN,LURBAN,0.01958,0.01289,1.0603,0,1,0.03587,0.03434,0.0105,0.01219,0.38668
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,37964,37964,37964,0,,,1.0892,1,0.096,39290,. ,0.1351,216,156,0.109,0.008,0.17338,37964,0,0,,N,2960,2931.81,1.27135,1.27583,2938.76,1.28243,1.28592,2,LURBAN,LURBAN,0.05106,0.03886,1.0603,0,1,0.0402,0.03573,0.0403,0.02803,0.38219
390084,SUNBURY COMMUNITY HOSPITAL,39,39,39,0,,,0.8339,1,0,39600,5207.45,0,82,30,0.331,0.032,0.18475,39,0,14,,N,1551,1517.5,1.0963,1.11012,1520.37,1.10193,1.11593,2,RURAL,RURAL,0,0,0.8830,0,1,0.04759,0,0.00142,0.00198,0.71186
390086,DUBOIS REGIONAL MEDICAL CENTER,39,39,39,0,,,0.8339,1,0,39230,. ,0,169,94,0.344,0.025,0.396,27780,0,7,,W,3282,3193.09,1.62078,1.63885,3197.29,1.60546,1.62175,2,RURAL,RURAL,0,0,0.8830,0,1,0.21885,0,0.01268,0.01151,0.43812
390090,WESTERN PENNSYLVANIA HOSPITAL,38300,38300,38300,0,,,0.8391,1,0.369,39010,. ,0.5881,448,277,0.204,0.021,0.24764,38300,0,0,,N,4512,4377.3,1.93326,1.97299,4401.86,1.90772,1.94161,2,LURBAN,LURBAN,0.18312,0.18053,0.8868,0,1,0.09645,0.05143,0.02367,0.03833,0.31051
390091,UPMC NORTHWEST,39,39,39,0,,,0.8698,1,0,39730,. ,0,150,64,0.488,0.046,0.17251,49660,0,7,,W,3678,3580.71,1.14287,1.14966,3590.2,1.11966,1.12599,2,RURAL,RURAL,0,0,0.9089,0,1,0.03963,0,0.00414,0.00528,0.68216
390093,CLARION HOSPITAL,39,39,39,0,,,0.8391,1,0.0772,39220,5244.69,0.1805,73,31,0.56,0.047,0.16843,38300,0,15,,W,1729,1687.3,1.15029,1.16022,1692.71,1.14414,1.15362,2,RURAL,RURAL,0.04128,0.05226,0.8868,0,1,0.03698,0,0.00104,0.00106,0.66678
390095,MARIAN COMMUNITY HOSPITAL,42540,42540,42540,0,,,0.8346,1,0,39420,. ,0,90,43,0.492,0.027,0.15147,42540,0,0,,N,1758,1709.81,1.18705,1.20096,1721.39,1.16364,1.17468,2,OURBAN,OURBAN,0,0,0.8835,0,1,0.02596,0,0.01168,0.00531,0.71465
390096,ST JOSEPH MEDICAL CENTER,39740,39740,39740,0,,,1.0766,1,0.0793,39110,. ,0.1446,223,125,0.317,0.015,0.25873,37964,0,0,,W,3899,3837.79,1.59391,1.60255,3842.46,1.59375,1.60029,2,OURBAN,OURBAN,0.04238,0.04165,1.0518,0,1,0.1056,0.05379,0.0101,0.00264,0.51145
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,37964,37964,37964,0,,,1.0892,1,0.0045,39560,. ,0.006,224,168,0.098,0.006,0.20941,37964,0,0,,N,3947,3892.77,1.252,1.25626,3907.1,1.24303,1.24658,2,LURBAN,LURBAN,0.00246,0.00169,1.0603,0,1,0.06491,0.04332,0.01311,0.00535,0.4606
390100,LANCASTER GENERAL HOSPITAL,29540,29540,29540,0,,,0.965,1,0.0689,39440,. ,0.0813,480,388,0.355,0.026,0.14455,29540,0,0,,N,13320,13176.11,1.6859,1.70426,13182.14,1.68452,1.701,2,OURBAN,OURBAN,0.03693,0.02321,0.9759,0,1,0,0.0297,0.04369,0.0276,0.54906
390101,MEMORIAL HOSPITAL YORK,49620,49620,49620,0,,,0.9426,1,0.1936,39800,. ,0.3108,100,63,0.447,0.033,0.16288,49620,0,0,,N,2572,2512.94,1.28358,1.30266,2527.61,1.25309,1.26956,2,OURBAN,OURBAN,0.10031,0.09167,0.9603,0,1,0.03337,0.03353,0.0059,0.00399,0.58156
390102,UPMC ST MARGARET,38300,38300,38300,0,,,0.8391,1,0.2055,39010,. ,0.2944,217,158,0.225,0.012,0.08692,38300,0,0,,N,4282,4160.27,1.44176,1.45906,4181.37,1.42021,1.43685,2,LURBAN,LURBAN,0.10615,0.08663,0.8868,0,1,0,0.01776,0.01243,0.0039,0.4108
390103,,38300,38300,38300,0,,,0.8391,1,0,39770,. ,0,137,28,0.42,0.018,0.70403,38300,0,0,,N,120,118.34,0.85798,0.8584,119.09,0.83454,0.83517,2,LURBAN,LURBAN,0,0,0.8868,0,1,0.47297,0.15323,0.00229,0,0.34145
390104,KANE COMMUNITY HOSPITAL,39,39,39,0,,,0.8339,1,0,39520,5141.54,0,38,14,0.381,0.021,0.11923,39,0,16,,N,758,743.4,1.09411,1.09617,745.44,1.06,1.06143,2,RURAL,RURAL,0,0,0.8830,0,1,0,0,0.00123,0.00038,0.6881
390107,UPMC PASSAVANT,38300,38300,38300,0,,,0.8391,1,0,39010,. ,0,254,186,0.269,0.022,0.02994,38300,0,0,,N,4811,4704.12,1.50719,1.53138,4721.86,1.48943,1.51433,2,LURBAN,LURBAN,0,0,0.8868,0,1,0,0.00608,0.02198,0.01933,0.40088
390108,MONTGOMERY HOSPITAL,37964,37964,37964,0,,,1.0892,1,0.1211,39560,. ,0.2033,143,89,0.206,0.012,0.15646,37964,0,0,,N,2343,2292.17,1.22535,1.23722,2296.07,1.22165,1.23171,2,LURBAN,LURBAN,0.06397,0.05905,1.0603,0,1,0.0292,0.03219,0.00284,0.001,0.36497
390110,CONEMAUGH VALLEY MEMORIAL HOSPITAL,27780,27780,27780,0,,,0.8391,1,0.1572,39160,. ,0.2152,317,235,0.314,0.03,0.25449,38300,0,0,,W,7339,7181.45,1.55482,1.59372,7211.4,1.53743,1.5701,2,OURBAN,OURBAN,0.08223,0.06261,0.8868,0,1,0.1021,0.05289,0.0163,0.0213,0.39059
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,37964,37964,37964,0,,,1.0892,1,0.9747,39620,. ,1.1347,578,494,0.175,0.011,0.2729,37964,0,0,,N,7013,6875.17,2.10337,2.14175,6915.73,2.11366,2.14278,2,LURBAN,LURBAN,0.42833,0.37742,1.0603,0,1,0.11729,0.05682,0.09166,0.0456,0.26173
390112,WINDBER HOSPITAL,39,39,39,0,,,0.8339,1,0,39680,. ,0,81,17,0.293,0.027,0.11504,39,0,0,,N,719,683.11,1.21973,1.231,688.83,1.20455,1.21848,2,RURAL,RURAL,0,0,0.8830,0,1,0,0,0.00868,0.00989,0.49184
390113,MEADVILLE MEDICAL CENTER,39,39,39,0,,,0.8698,1,0,39260,5257.39,0,175,87,0.517,0.045,0.24693,49660,0,17,,W,3477,3371.32,1.28166,1.30278,3384.24,1.2713,1.28753,2,RURAL,RURAL,0,0,0.9089,0,1,0.09587,0,0.0214,0.02406,0.57208
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,38300,38300,38300,0,,,0.8391,1,0.2678,39010,. ,0.4242,274,143,0.269,0.025,0.35839,38300,0,0,,N,808,786.69,1.55433,1.57786,783.34,1.55474,1.57399,2,LURBAN,LURBAN,0.13617,0.12717,0.8868,0,1,0.18782,0.07527,0.03008,0.04109,0.03118
390115,FRANKFORD HOSPITAL,37964,37964,37964,0,,,1.0892,1,0.144,39620,. ,0.1669,469,384,0.159,0.011,0.19467,37964,0,0,,N,7434,7317.2,1.44342,1.4701,7337.62,1.46326,1.48469,2,LURBAN,LURBAN,0.0756,0.04823,1.0603,0,1,0.05404,0.04021,0.02621,0.01488,0.32021
390116,MERCY SUBURBAN HOSPITAL,37964,37964,37964,0,,,1.0892,1,0.2819,39560,. ,0.3757,112,82,0.132,0.006,0.1835,37964,0,0,,N,2190,2116.81,1.27026,1.29279,2132.53,1.2746,1.29507,2,LURBAN,LURBAN,0.14284,0.11185,1.0603,0,1,0.04678,0.03786,0.00248,0.0002,0.40456
390117,UPMC BEDFORD,39,39,39,0.0002,YES,,0.8341,1,0,39100,4615.39,0,49,19,0.519,0.028,0.16454,39,0,16,,N,934,883.66,1.15427,1.17669,893.86,1.13339,1.14682,2,RURAL,RURAL,0,0,0.8832,0,1,0.03445,0,0.00371,0.00156,0.45143
390118,BRADFORD REGIONAL MEDICAL CENTER,39,39,39,0,,,0.8339,1,0,39520,4827.78,0,96,59,0.464,0.056,0.37279,39,0,14,,N,1899,1863.41,1.18318,1.18848,1870.25,1.17587,1.18031,2,RURAL,RURAL,0,0,0.8830,0,1,0.1997,0,0.00183,0.0041,0.48905
