Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),SSA COUNTY CODE,REGION,URGEO,URSPA,RECLASS,Post Reclass Labor Market Area,Post Reclass Wage Index,Puerto Rico Specific Post Reclass wage index,LUGAR,Section 401 hospital,Section 505 eligible,Section 505 wage adjustment,Cost of Living Adjustment,Resident to Bed Ratio,RDAY,BEDS,Average Daily Census,TCHOP,TCHCP,DSHPCT,DSHOPG,DSHCPG,Operating CCR,Capital CCR,Provider Type,HSP Rate,BILLS,CASETA25,TACMIV25,CMIV25,CASETA26,TACMIV26,CMIV26,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,Cost of Living Adjustment-Capital,OUT09F,COUT09F,MCR_PCT
400013,HOSPITAL MENONITA DE CAYEY,41980,41980,41980,40170,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,116,119,0,0,0.21754,0.07162,0.04504,0.349,0.037,0,.,1133,1130.45,1.38336,1.38751,1130.53,1.38866,1.39268,0.5689,1.0162,1,0.0146,0.0261,0.3097
400014,BELLA VISTA HOSPITAL,32420,32420,32420,40480,40,OURBAN,OURBAN,N,32420,0.3882,0.9236,,,.,,1,0.0943,0.1304,155,112,0.05018,0.01874,0.11128,0,0.02279,0.488,0.035,0,.,983,977.93,1.37864,1.38399,978.08,1.35204,1.35788,0.5231,0.9634,1,0.0227,0.0269,0.447
400015,SAN JUAN MUNICIPAL HOSPITAL,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0.3431,0.5168,179,108,0.17131,0.07851,0.43406,0.25025,0.09188,0.455,0.034,0,.,229,228.26,1.45781,1.45671,228.27,1.43582,1.43514,0.5689,1.0162,1,0.0019,0.0083,0.118
400016,AUXILIO MUTUO HOSPITAL,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,509,383,0,0,0.00063,0,0.00013,0.431,0.036,0,.,5064,5061.88,1.53102,1.53146,5061.93,1.56958,1.56996,0.5689,1.0162,1,0.1237,0.1542,0.467
400017,,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,66,30,0,0,0,0,0,0.627,0.053,0,.,1,1,0.8087,0.8087,1,0.8027,0.8027,0.5689,1.0162,1,0,0,0.3237
400018,MENNONITE GENERAL HOSPITAL INC,41980,41980,41980,40050,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,150,103,0,0,0.22298,0.07611,0.04619,0.464,0.025,0,.,1082,1075.59,1.10465,1.11225,1075.98,1.09083,1.09843,0.5689,1.0162,1,0.0316,0.0231,0.3799
400019,HOSPITAL PAVIA SANTURCE,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,193,164,0,0,0.03269,0,0.00664,0.262,0.048,0,.,1766,1765.67,1.53161,1.53156,1765.68,1.51673,1.51667,0.5689,1.0162,1,0.0437,0.1937,0.428
400021,HOSPITAL DE LA CONCEPCION,41900,41900,41900,40630,40,OURBAN,OURBAN,N,41900,0.463,1.0864,,,.,,1,0.0645,0.0793,167,136,0.03461,0.01132,0.15256,0.02666,0.03138,0.782,0.077,0,.,1700,1696.01,1.45791,1.45959,1696.13,1.51602,1.51779,0.5902,1.0396,1,0.0261,0.049,0.4227
400022,HOSPITAL DAMAS INC,38660,38660,38660,40560,40,OURBAN,OURBAN,N,38660,0.4107,0.9757,,,.,,1,0.0635,0.0847,260,203,0.03408,0.0121,0.19922,0.05699,0.04117,0.629,0.032,0,.,1564,1562.08,1.5004,1.50114,1562.2,1.52037,1.52128,0.5437,0.9885,1,0.0382,0.023,0.3481
400024,CLINICA ESPANOLA INC,32420,32420,32420,40480,40,OURBAN,OURBAN,N,32420,0.3882,0.9236,,,.,,1,0,0,69,8,0,0,0,0,0,1.101,0.047,0,.,92,92,0.88096,0.88096,92,0.83926,0.83926,0.5231,0.9634,1,0,0,0.5911
400026,LAFAYETTE HOSPITAL,25020,25020,25020,40080,40,OURBAN,OURBAN,N,25020,0.3126,0.7472,,,.,,1,0,0,38,26,0,0,0.01008,0,0,0.659,0.032,0,.,248,247.25,1.09368,1.09359,247.28,1.03896,1.03929,0.4510,0.8723,1,0,0,0.3772
400028,HOSPITAL ONCOLOGICO ANDRES GRILLASCA,38660,38660,38660,40560,40,OURBAN,OURBAN,N,38660,0.4107,0.9757,,,.,,1,0,0,41,11,0,0,0.1757,0.04171,0,0.879,0.087,0,.,130,129.74,1.13341,1.13321,129.74,1.0319,1.03172,0.5437,0.9885,1,0.0282,0.0706,0.2071
400032,HOSPITAL HERMANOS MELENDEZ INC,41980,41980,41980,40110,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,249,217,0,0,0.27007,0.11496,0.05621,0.355,0.027,0,.,1413,1411.97,1.14951,1.15024,1412.06,1.12326,1.12378,0.5689,1.0162,1,0.0275,0.0356,0.367
400044,SAN LUKE'S MEMORIAL HOSPITAL,38660,38660,38660,40560,40,OURBAN,OURBAN,N,38660,0.4107,0.9757,,,.,,1,0.191,0.2162,205,181,0.09903,0.03146,0.29744,0.13754,0.06208,0.503,0.054,0,.,2001,1994.98,1.56878,1.56915,1995.34,1.58728,1.58784,0.5437,0.9885,1,0.0367,0.0971,0.2958
400048,HOSPITAL EPISCOPAL CRISTO REDENTOR INC,25020,25020,25020,40280,40,OURBAN,OURBAN,N,25020,0.3126,0.7472,,,.,,1,0,0,115,91,0,0,0.35968,0.18889,0.07555,0.49,0.073,0,.,534,532.67,1.33478,1.35047,532.69,1.33358,1.3485,0.4510,0.8723,1,0.0232,0.0821,0.2563
400061,UNIVERSITY DISTRICT HOSPITAL,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0.4288,0.4875,259,.,0.2099,0.07374,0.22471,0.07754,0.04655,0.455,0.034,0,.,645,643.96,2.22014,2.22291,644.02,2.20332,2.20697,0.5689,1.0162,1,0.0229,0.0388,.
400079,HOSP COMUNITARIO BUEN SAMARITANO,10380,10380,10380,40030,40,OURBAN,OURBAN,N,10380,0.3298,0.7845,,,.,,1,0,0,142,101,0,0,0.25716,0.10431,0.05345,0.41,0.022,0,.,893,869.06,1.27792,1.28974,870.3,1.28937,1.30379,0.4678,0.8924,1,0.0347,0.0294,0.3857
400087,HOSPITAL DR CAYETANO COLL Y TOSTE,41980,41980,41980,40070,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,188,163,0,0,0.31141,0.14906,0.06509,0.46,0.043,0,.,1124,1122.79,1.34566,1.34659,1122.78,1.33637,1.33731,0.5689,1.0162,1,0.0124,0.0227,0.3621
400098,HOSPITAL SAN FRANCISCO,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,130,72,0,0,0.53026,0.32961,0.11335,0.417,0.037,0,.,464,462.55,1.34018,1.33993,462.61,1.31819,1.31778,0.5689,1.0162,1,0.0362,0.0756,0.1623
400102,HOSPITAL MATILDE BRENES,41980,41980,41980,40110,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,66,57,0,0,0.16123,0.0323,0,0.602,0.1,0,.,313,311.69,1.19003,1.18988,311.73,1.15726,1.15741,0.5689,1.0162,1,0.0565,0.2538,0.2681
400103,ADVANCED CARDIOLOGY CENTER,32420,32420,32420,40480,40,OURBAN,OURBAN,N,32420,0.3882,0.9236,,,.,,1,0.0683,0.125,120,67,0.03661,0.01795,0.14688,0,0.03019,0.495,0.058,0,.,674,671.64,2.00816,2.00984,671.7,2.06193,2.0642,0.5231,0.9634,1,0.083,0.228,0.4814
400104,HOSPITAL SAN JUAN BAUTISTA MEDICAL CENTER,41980,41980,41980,40130,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,248,110,0,0,0.28572,0.12787,0.05956,0.475,0.033,0,.,769,768.61,1.26414,1.26418,768.61,1.26314,1.26305,0.5689,1.0162,1,0.015,0.0181,0.3271
400105,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,41980,41980,41980,40110,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0.5663,1.5,111,.,0.26904,0.2635,0.45817,0.27014,0.09722,0.455,0.034,0,.,144,143,1.33255,1.33844,143.01,1.34394,1.3492,0.5689,1.0162,1,0.0316,0.0535,.
400106,METROPOLITAN HOSPITAL,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,122,98,0,0,0.00465,0,0.00094,0.503,0.058,0,.,988,987.61,1.10916,1.1097,987.65,1.08899,1.08951,0.5689,1.0162,1,0.009,0.0195,0.398
400109,HOSPITAL HIMA-SAN PABLO BAYAMON,41980,41980,41980,40110,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,399,302,0,0,0.16046,0.0318,0.03303,0.457,0.065,0,.,2880,2876.75,1.44609,1.45107,2876.87,1.43521,1.44008,0.5689,1.0162,1,0.035,0.128,0.435
400110,HOSPITAL METROPOLITANO DR TITO MATTEI,49500,49500,49500,40770,40,OURBAN,OURBAN,N,49500,0.3345,0.7969,,,.,,1,0,0,146,71,0,0,0.21295,0.06783,0.04407,0.594,0.036,0,.,719,716.86,1.19579,1.1957,716.9,1.1763,1.17621,0.4724,0.8990,1,0.0055,0.0054,0.393
400111,HOSPITAL SAN CARLOS BORROMEO,10380,10380,10380,40490,40,OURBAN,OURBAN,N,10380,0.3298,0.7845,,,.,,1,0,0,106,78,0,0,0.17057,0.03837,0.03514,0.417,0.029,0,.,726,724.43,1.25319,1.25471,724.4,1.24161,1.24351,0.4678,0.8924,1,0.0448,0.0609,0.4859
400112,"HOSPITAL UPR, DR FEDERICO TRILLA",41980,41980,41980,40150,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0.1931,0.2265,183,156,0.10007,0.033,0.24052,0.09058,0.04991,0.534,0.009,0,.,1002,1000.9,1.29557,1.2953,1000.96,1.28225,1.28212,0.5689,1.0162,1,0.0536,0.0028,0.1831
400113,HOSPITAL SAN CRISTOBAL,38660,38660,38660,40560,40,OURBAN,OURBAN,N,38660,0.4107,0.9757,,,.,,1,0,0,145,112,0,0,0.24117,0.09112,0.05005,0.437,0.03,0,.,721,720.56,1.20323,1.20324,720.63,1.18372,1.18369,0.5437,0.9885,1,0.0207,0.0268,0.34
400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,41980,41980,41980,40450,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0.0523,0.0524,191,183,0.02816,0.00745,0.26378,0.10977,0.05487,0.409,0.032,0,.,1661,1658.79,1.16292,1.16723,1658.84,1.14171,1.14593,0.5689,1.0162,1,0.0214,0.029,0.3727
400115,CENTRO MEDICO WILMA N VAZQUEZ,41980,41980,41980,40730,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,130,59,0,0,0.21337,0.06818,0.04415,0.412,0.021,0,.,409,407.98,1.07378,1.07807,408.06,1.0502,1.05428,0.5689,1.0162,1,0.0068,0.004,0.3236
400117,HOSPITAL DR SUSONI INC,41980,41980,41980,40070,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,130,101,0,0,0.15949,0.03117,0.03282,0.469,0.027,0,.,950,946.88,1.10135,1.10383,946.93,1.0384,1.04185,0.5689,1.0162,1,0.0095,0.0065,0.4152
400118,"DOCTORS' CENTER HOSPITAL, INC",41980,41980,41980,40450,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,220,214,0,0,0.22607,0.07866,0.04684,0.36,0.037,0,.,2036,2027.89,1.29484,1.30157,2028.25,1.31165,1.31947,0.5689,1.0162,1,0.0113,0.0255,0.4431
400120,HOSPITAL INTERAMERICANO DE MEDICINA,41980,41980,41980,40130,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,338,306,0,0,0.2068,0.06276,0.04277,0.578,0.074,0,.,2106,2104.3,1.33574,1.33681,2104.45,1.31697,1.31818,0.5689,1.0162,1,0.0273,0.0864,0.373
400121,HOSPITAL SAN GERARDO,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,60,29,0,0,0.00978,0,0,0.383,0.034,0,.,268,266.49,1.12009,1.12092,266.49,1.10886,1.10892,0.5689,1.0162,1,0.0039,0.0078,0.3666
400122,PROFESSIONAL HOSPITAL,41980,41980,41980,40450,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,12,3,0,0,0,0,0,0.444,0.021,0,.,55,55,1.81074,1.81074,55,1.65419,1.65419,0.5689,1.0162,1,0,0,0.4094
400123,HOSPITAL PEREA,32420,32420,32420,40480,40,OURBAN,OURBAN,N,32420,0.3882,0.9236,,,.,,1,0,0,103,92,0,0,0.30364,0.14265,0.06342,0.554,0.115,0,.,630,626.51,1.24338,1.24682,626.61,1.2203,1.22357,0.5231,0.9634,1,0.0124,0.0785,0.3256
400124,CENTRO CARDIOVASCULAR,41980,41980,41980,40420,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,125,97,0,0,0.21021,0.06557,0.04349,0.615,0.031,0,.,834,833.26,2.79005,2.78853,833.26,2.80967,2.80808,0.5689,1.0162,1,0.2304,0.1408,0.313
400125,HIMA-SAN PABLO FAJARDO,21940,21940,21940,40260,40,OURBAN,OURBAN,N,21940,0.4052,0.9572,,,.,,1,0,0,150,138,0,0,0.28974,0.13119,0.06043,0.465,0.029,0,.,656,654.67,1.2225,1.22479,654.69,1.21452,1.21714,0.5387,0.9797,1,0.0051,0.0065,0.2954
400126,HOSPITAL METROPOLITANO SAN GERMAN,41900,41900,41900,40630,40,OURBAN,OURBAN,N,41900,0.463,1.0864,,,.,,1,0,0,82,52,0,0,0.1909,0.05159,0,0.515,0.029,0,.,414,412.26,1.20746,1.21596,412.26,1.16653,1.17473,0.5902,1.0396,1,0.0009,0.0007,0.3055
400127,ADMIN DE SERVICIOS MEDICOS PUERTO RIC,41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,92,56,0,0,0.00761,0,0,0.477,0.079,0,.,124,123.09,2.25352,2.25692,123.11,2.21547,2.22072,0.5689,1.0162,1,0.057,0.2378,0.0404
400128,"HOSPITAL PAVIA HATO REY, INC",41980,41980,41980,40640,40,LURBAN,LURBAN,N,41980,0.4388,1.0348,,,.,,1,0,0,143,101,0,0,0.42104,0.23951,0.089,0.241,0.025,0,.,467,466.22,1.02938,1.02965,466.28,1.00664,1.0068,0.5689,1.0162,1,0.0344,0.0784,0.2802
410001,MEMORIAL HOSPITAL OF RHODE ISLAND,39300,39300,39300,41030,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0.4494,0.7783,162,96,0.21897,0.12281,0.32643,0.16145,0.06834,0.467,0.016,0,.,2485,2424.79,1.32012,1.32829,2426.95,1.33041,1.33996,1.0916,0.0000,1,0.0781,0.012,0.4544
410004,ROGER WILLIAMS HOSPITAL,39300,39300,39300,41030,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0.4034,0.5477,145,107,0.19861,0.08357,0.29532,0.13579,0.06163,0.451,0.023,0,.,2984,2919.74,1.29519,1.30025,2922.17,1.29633,1.30167,1.0916,0.0000,1,0.0437,0.0177,0.4176
410005,ST JOSEPH HEALTH SERVICES OF RI,39300,39300,39300,41030,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0,0,232,128,0,0,0.10089,0,0.02064,0.359,0.012,0,.,4284,4216.66,1.24446,1.24885,4219.42,1.234,1.23901,1.0916,0.0000,1,0.0234,0.0014,0.4881
410006,NEWPORT HOSPITAL,39300,39300,39300,41020,1,LURBAN,LURBAN,N,39300,1.0667,0,,,.,,1,0,0,106,61,0,0,0.18238,0.04605,0.03762,0.518,0.041,0,.,1822,1781.14,1.39651,1.40529,1782.73,1.41212,1.42154,1.0452,0.0000,1,0.0332,0.0294,0.5199
410007,RHODE ISLAND HOSPITAL,39300,39300,39300,41030,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0.6519,0.7714,544,460,0.30431,0.1216,0.38421,0.20912,0.08091,0.335,0.017,0,.,8934,8741.63,1.622,1.62476,8746.91,1.62065,1.62475,1.0916,0.0000,1,0.0658,0.0295,0.2798
410008,SOUTH COUNTY HOSPITAL INC,39300,39300,39300,41050,1,LURBAN,LURBAN,N,39300,1.0667,0,,,.,,1,0,0,77,56,0,0,0.11972,0,0,0.556,0.06,0,.,1983,1931.37,1.30644,1.31535,1932.76,1.3054,1.316,1.0452,0.0000,1,0.0228,0.038,0.4379
410009,KENT COUNTY MEMORIAL HOSPITAL,39300,39300,39300,41010,1,LURBAN,LURBAN,N,39300,1.0667,0,,,.,,1,0,0,281,231,0,0,0.22733,0.0797,0.04711,0.334,0.019,0,.,4742,4673.49,1.24765,1.25329,4675.49,1.24141,1.24798,1.0452,0.0000,1,0.0651,0.0329,0.3757
410010,WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND,39300,39300,39300,41030,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0.1934,0.2178,197,175,0.10021,0.0317,0.55327,0.3486,0.11855,0.375,0.028,0,.,566,561.17,1.13601,1.14312,561.39,1.1345,1.14271,1.0916,0.0000,1,0.0634,0.0633,0.0483
410011,"LANDMARK MEDICAL CENTER, INC",39300,39300,39300,41030,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0,0,135,91,0,0,0.18826,0.04987,0.03886,0.406,0.011,0,.,3610,3551.72,1.4532,1.46712,3553.54,1.43372,1.4481,1.0916,0.0000,1,0.019,0.0011,0.48
410012,MIRIAM HOSPITAL,39300,39300,39300,41030,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0.2289,0.3018,247,187,0.11753,0.04445,0.14138,0,0.02904,0.3,0.007,0,.,4975,4870.49,1.54943,1.55589,4872.8,1.53245,1.54028,1.0916,0.0000,1,0.0415,0.0021,0.3986
410013,WESTERLY HOSPITAL,39300,39300,39300,41050,1,LURBAN,LURBAN,W,35980,1.1571,0,,,.,,1,0,0,93,49,0,0,0.06347,0,0,0.534,0.032,0,.,1846,1800.77,1.19557,1.20412,1802.23,1.19559,1.20616,1.1051,0.0000,1,0.0249,0.0102,0.5395
420002,PIEDMONT MEDICAL CENTER,16740,16740,16740,42450,3,LURBAN,LURBAN,N,16740,0.9535,0,,,0.0001,YES,1,0,0,268,183,0,0,0.31082,0.14858,0.06496,0.327,0.03,0,.,5832,5746.51,1.5749,1.58457,5749.38,1.58589,1.59664,0.9679,0.0000,1,0.0628,0.0845,0.5456
420004,MUSC MEDICAL CENTER,16700,16700,16700,42090,3,OURBAN,OURBAN,N,16700,0.9184,0,,,.,,1,0.8167,1.0375,479,387,0.36927,0.17008,0.44533,0.25955,0.09437,0.429,0.023,0,.,7506,7391.18,1.95658,1.97244,7394.65,1.95107,1.96737,0.9434,0.0000,1,0.0978,0.0506,0.2842
420005,MCLEOD MEDICAL CENTER - DILLON,42,42,42,42160,3,RURAL,RURAL,N,42,0.8588,0,,,.,,1,0,0,66,31,0,0,0.54257,0.12,0,0.286,0.032,0,.,1340,1302.79,1.1139,1.12317,1303.35,1.0849,1.09433,0.9010,0.0000,1,0.0025,0.0055,0.431
420007,SPARTANBURG REGIONAL MEDICAL CENTER,43900,43900,43900,42410,3,OURBAN,OURBAN,W,24860,0.9315,0,,,.,,1,0.1106,0.1188,448,351,0.05859,0.01705,0.26892,0.11401,0.05597,0.25,0.019,0,.,10243,10148.36,1.63663,1.65069,10152.25,1.64749,1.66197,0.9526,0.0000,1,0.0554,0.053,0.5559
420009,OCONEE MEMORIAL HOSPITAL,42,42,24860,42360,3,RURAL,OURBAN,L,24860,0.9315,0,LUGAR,,.,,1,0.0327,0.0411,122,95,0.01771,0.00583,0.18716,0.04915,0.03863,0.349,0.02,0,.,3343,3291,1.38783,1.40877,3292.59,1.38232,1.40363,0.9526,0.0000,1,0.0268,0.0102,0.5844
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,22500,22500,22500,42150,3,OURBAN,OURBAN,N,22500,0.8588,0,,,.,,1,0,0,116,95,0,0,0.41559,0.23501,0.0878,0.19,0.025,0,.,3151,3113.32,1.13897,1.14497,3114.43,1.12849,1.13541,0.9010,0.0000,1,0.0131,0.0413,0.5291
420011,CANNON MEMORIAL HOSPITAL,24860,24860,24860,42380,3,OURBAN,OURBAN,N,24860,0.9731,0,,,.,,1,0,0,55,14,0,0,0.16399,0.03409,0,0.491,0.038,0,.,611,595.63,1.14236,1.16101,596.02,1.12066,1.1407,0.9815,0.0000,1,0.0053,0.0045,0.7119
420015,PALMETTO HEALTH BAPTIST EASLEY,24860,24860,24860,42380,3,OURBAN,OURBAN,N,24860,0.9731,0,,,.,,1,0,0,88,50,0,0,0.21448,0.0691,0,0.303,0.019,0,.,1976,1936.63,1.31603,1.32252,1938.18,1.33593,1.34427,0.9815,0.0000,1,0.051,0.033,0.6076
420016,BARNWELL COUNTY HOSPITAL,42,42,42,42050,3,RURAL,RURAL,N,42,0.8588,0,,,.,,1,0,0,28,9,0,0,0.2845,0.12,0,0.662,0.045,16,4855.33,445,433.8,0.99865,1.00688,434.14,0.99783,1.00791,0.9010,0.0000,1,0.0153,0.0112,0.5471
420018,PALMETTO HEALTH RICHLAND,17900,17900,17900,42390,3,OURBAN,OURBAN,N,17900,0.896,0,,,.,,1,0.2392,0.3354,580,455,0.1225,0.04964,0.45889,0.27073,0.09738,0.298,0.017,0,.,6903,6848.45,1.8268,1.83676,6850.33,1.83897,1.8493,0.9276,0.0000,1,0.1579,0.0924,0.3194
420019,CHESTER REGIONAL MEDICAL CENTER,42,42,42,42110,3,RURAL,RURAL,N,42,0.8746,0,,,0.0158,YES,1,0,0,82,21,0,0,0.24071,0.09074,0,0.264,0.03,14,5315.15,983,965.88,1.06824,1.07457,966.41,1.04033,1.04695,0.9123,0.0000,1,0.0095,0.0252,0.6016
420020,GEORGETOWN MEMORIAL HOSPITAL,42,42,42,42210,3,RURAL,RURAL,W,16700,0.9184,0,,,.,,1,0,0,142,90,0,0,0.32928,0.16381,0,0.324,0.027,7,.,2724,2688.29,1.34765,1.35355,2689.44,1.34957,1.35632,0.9434,0.0000,1,0.0353,0.045,0.5791
420023,ST FRANCIS-DOWNTOWN,24860,24860,24860,42220,3,OURBAN,OURBAN,N,24860,0.9731,0,,,.,,1,0,0,319,204,0,0,0.12827,0,0.02631,0.267,0.019,0,.,7014,6920.82,1.72423,1.74317,6924.38,1.73537,1.75624,0.9815,0.0000,1,0.039,0.0269,0.5378
420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS,17900,17900,17900,42390,3,OURBAN,OURBAN,N,17900,0.896,0,,,.,,1,0,0,304,208,0,0,0.10119,0,0.0207,0.311,0.026,0,.,7533,7493.13,1.83469,1.8394,7494.37,1.79794,1.80325,0.9276,0.0000,1,0.0436,0.0455,0.598
420027,ANMED HEALTH,11340,11340,11340,42030,3,OURBAN,OURBAN,N,11340,0.9805,0,,,0.0108,YES,1,0.0565,0.0837,386,246,0.03039,0.01195,0.21997,0.07363,0.04555,0.184,0.021,0,.,7714,7628.74,1.58898,1.59652,7632.95,1.60441,1.61247,0.9866,0.0000,1,0.0263,0.0533,0.537
420030,COLLETON MEDICAL CENTER,42,42,42,42140,3,RURAL,RURAL,W,16700,0.9184,0,,,.,,1,0,0,123,72,0,0,0.38475,0.12,0,0.284,0.03,16,4975.3,2152,2123.77,1.32839,1.34075,2124.51,1.34604,1.35815,0.9434,0.0000,1,0.0253,0.051,0.6639
420033,ALLEN BENNETT MEMORIAL HOSPITAL,24860,24860,24860,42220,3,OURBAN,OURBAN,N,24860,0.9731,0,,,.,,1,0,0,58,40,0,0,0.20157,0.05852,0,0.448,0.048,0,.,1270,1251.03,1.19065,1.19674,1251.64,1.18541,1.19221,0.9815,0.0000,1,0.0533,0.0853,0.6369
420036,SPRINGS MEMORIAL HOSPITAL,42,42,42,42280,3,RURAL,RURAL,W,16740,0.9428,0,,,.,,1,0,0,163,80,0,0,0.3157,0.1526,0,0.172,0.017,17,3929.4,2842,2805.05,1.22101,1.22688,2806.14,1.1936,1.20012,0.9605,0.0000,1,0.0065,0.0116,0.539
420037,HILLCREST MEMORIAL HOSPITAL,24860,24860,24860,42220,3,OURBAN,OURBAN,N,24860,0.9731,0,,,.,,1,0,0,43,26,0,0,0.09397,0,0,0.37,0.053,0,.,745,734.77,1.35555,1.35848,735.01,1.37108,1.37543,0.9815,0.0000,1,0.0338,0.0918,0.5686
420038,LAURENS COUNTY HEALTHCARE SYSTEM,24860,24860,24860,42290,3,OURBAN,OURBAN,N,24860,0.9731,0,,,.,,1,0,0,76,35,0,0,0.26124,0.10767,0,0.34,0.028,0,.,1364,1334.83,1.2581,1.26309,1335.9,1.24084,1.24535,0.9815,0.0000,1,0.0252,0.0289,0.6758
420039,WALLACE THOMSON HOSPITAL,42,42,43900,42430,3,RURAL,OURBAN,L,43900,0.8993,0,LUGAR,,.,,1,0,0,107,38,0,0,0.18908,0.0504,0.03903,0.371,0.03,0,.,1400,1374.7,1.02575,1.03281,1375.7,0.99467,1.00197,0.9299,0.0000,1,0.0257,0.026,0.6725
420043,UPSTATE CAROLINA MEDICAL CENTER,42,42,42,42100,3,RURAL,RURAL,N,42,0.8745,0,,,0.0157,YES,1,0,0,125,48,0,0,0.28868,0.12,0,0.184,0.024,0,.,1646,1620.32,1.0707,1.08794,1621.13,1.04092,1.05857,0.9123,0.0000,1,0.0049,0.0135,0.5886
420048,KERSHAW COUNTY MEDICAL CENTER,17900,17900,17900,42270,3,OURBAN,OURBAN,N,17900,0.896,0,,,.,,1,0,0,113,71,0,0,0.23687,0.08757,0.04914,0.427,0.024,0,.,2477,2437.92,1.23848,1.24421,2439.55,1.22872,1.23515,0.9276,0.0000,1,0.0507,0.0236,0.5995
420049,CONWAY MEDICAL CENTER,34820,34820,34820,42250,3,OURBAN,OURBAN,N,34820,0.867,0,,,.,,1,0,0,160,101,0,0,0.34774,0.17904,0.07296,0.354,0.032,0,.,3735,3682.22,1.24987,1.25529,3684.25,1.23186,1.23741,0.9069,0.0000,1,0.0324,0.0445,0.4997
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,22500,22500,22500,42200,3,OURBAN,OURBAN,N,22500,0.8588,0,,,.,,1,0.047,0.0537,402,334,0.02535,0.00763,0.4069,0.22784,0.08589,0.254,0.016,0,.,8984,8918.14,1.70659,1.72536,8920.37,1.71335,1.73184,0.9010,0.0000,1,0.0567,0.0381,0.4399
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,42,42,42,42350,3,RURAL,RURAL,N,42,0.8623,0,,,0.0035,YES,1,0,0,90,29,0,0,0.29755,0.12,0,0.322,0.031,16,4645.76,1070,1053.88,1.1974,1.2059,1054.46,1.17361,1.18254,0.9035,0.0000,1,0.034,0.0529,0.5367
420054,MARLBORO PARK HOSPITAL,42,42,42,42340,3,RURAL,RURAL,N,42,0.859,0,,,0.0002,YES,1,0,0,90,16,0,0,0.44973,0.12,0,0.258,0.036,0,.,696,679.74,1.08697,1.09361,680.1,1.06555,1.07374,0.9012,0.0000,1,0.0272,0.0674,0.5391
