Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),Section 508 Labor Market Area if applicable,Special Exception Labor Market Area if applicable,Section 508 Provider,Section 505 wage adjustment_a,Section 505 wage adjustment_b,Section 505 eligible_a,Section 505 eligible_b,Section 401 hosptial,Post Reclass Wage Index_a,Post Reclass Wage Index_b,COLA,RESBED,SSA COUNTY CODE,HSP Rate,HSP_MDH,RDAY,BEDS,ADC,OPCCR,CPCCR,DSHPCT,POST RECLASS Labor Market Area_a,POST RECLASS Labor Market Area_b,Puerto Rico Specific Post Reclass wage index_a,Puerto Rico Specific Post Reclass wage index_b,PTYPE,LUGAR,RECLASS1,RECLASS2,BILLS,CASETA23,TACMIV23,CMIV23,CASETA24,TACMIV24,CMIV24,REGION,URGEO,URSPA,TCHOP,TCHCP,Post Reclass GAF_a,Post Reclass GAF_b,Puerto Rico Specific Post Reclass GAF_a,Puerto Rico Specific Post Reclass GAF_b,COLACP,DSHOPG,DSHCPG,OUT07F,COUT07F,MCR_PCT
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45654,. ,0,0,86,36,0.462,0.046,0.41214,45,45,0,0,0,,N,N,1483,1437.84,1.09243,1.10234,1440.59,1.09528,1.10244,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0.00181,0.00309,0.49932
450237,CHRISTUS SANTA ROSA HEALTHCARE,41700,41700,41700,,,,. ,. ,,,,0.8945,0.8945,1,0.0783,45130,. ,0,0.1118,312,203,0.3,0.025,0.56023,41700,41700,0,0,0,,N,N,5853,5767.89,1.62838,1.64733,5778.97,1.63108,1.64739,7,LURBAN,LURBAN,0.04092,0.03205,0.92649,0.92649,0,0,1,0.35434,0.12013,0.03707,0.03611,0.48755
450239,CORYELL MEMORIAL HOSPITAL,28660,28660,28660,,,,. ,. ,,,,0.8993,0.8993,1,0,45341,. ,0,0,48,8,0.478,0.032,0.10189,28660,28660,0,0,0,,N,N,550,528.44,0.96706,0.97305,528.51,0.96861,0.97628,7,OURBAN,OURBAN,0,0,0.92989,0.92989,0,0,1,0,0,0,0,0.71145
450241,FAITH COMMUNITY HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45680,4264.14,0,0,17,4,0.547,0.037,0.09968,45,45,0,0,16,,N,N,288,272.23,1.01838,1.03125,273.05,1.01884,1.02781,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0,0,0,0,0.79374
450243,HAMLIN MEMORIAL HOSPITAL,10180,10180,45,,,,. ,. ,,,YES,0.8225,0.8225,1,0,45721,6821.33,5101.58,0,25,5,0.538,0.018,0.16059,45,45,0,0,14,,W,W,225,221.44,0.98382,0.9866,221.73,0.98953,0.99218,7,OURBAN,RURAL,0,0,0.87475,0.87475,0,0,1,0.03188,0,0,0,0.57101
450253,BELLVILLE GENERAL HOSPITAL,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0,45070,3410.73,3744.95,0,32,7,0.539,0.049,0.17639,26420,26420,0,0,14,,N,N,492,487.63,0.94781,0.9482,487.44,0.95956,0.96113,7,LURBAN,LURBAN,0,0,1.00643,1.00643,0,0,1,0.04215,0,0.01054,0.00975,0.65106
450270,LAKE WHITNEY MEDICAL CENTER,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45651,3381.95,3443.56,0,49,5,0.343,0.007,0.19392,45,45,0,0,14,,N,N,507,486.31,1.21856,1.22743,485.78,1.22992,1.23878,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.05355,0,0,0,0.63741
450271,WISE REGIONAL HEALTH SYSTEM,23104,23104,23104,,,,. ,. ,,,,0.9556,0.9556,1,0,45973,3601.96,0,0,78,34,0.359,0.051,0.20338,23104,23104,0,0,16,,N,N,1373,1341.08,1.12621,1.1347,1343.52,1.12816,1.1344,7,LURBAN,LURBAN,0,0,0.96938,0.96938,0,0,1,0.05994,0,0.0289,0.05629,0.46017
450272,CENTRAL TEXAS MEDICAL CENTER,12420,12420,12420,,,,. ,. ,,,,0.9328,0.9328,1,0,45631,. ,0,0,113,50,0.296,0.024,0.27984,12420,12420,0,0,0,,N,N,2029,1996.52,1.21444,1.23363,1998.69,1.23131,1.24888,7,LURBAN,LURBAN,0,0,0.95348,0.95348,0,0,1,0.12302,0.0583,0.00708,0.00535,0.53477
450280,BAYLOR MEDICAL CENTER AT GARLAND,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0.0622,45390,. ,0,0.0935,235,151,0.356,0.031,0.20748,19124,19124,0,0,0,,N,N,4436,4351.88,1.43774,1.46888,4354.68,1.43845,1.46915,7,LURBAN,LURBAN,0.03266,0.02674,0.99842,0.99842,0,0,1,0.06332,0.04291,0.02413,0.01989,0.36626
450283,COZBY-GERMANY HOSPITAL,45,45,19124,,,,. ,. ,,,,0.9743,0.9743,1,0,45947,4113.01,0,0,14,7,0.333,0.02,0.14473,19124,19124,0,0,16,LUGAR,W,W,521,501.09,1.07581,1.07853,501.38,1.08369,1.08663,7,RURAL,LURBAN,0,0,0.98233,0.98233,0,0,1,0,0,0.00428,0.00206,0.78395
450289,HARRIS COUNTY HOSPITAL DISTRICT,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0.6472,45610,. ,0,0.7963,742,588,0.452,0.02641,0.56519,26420,26420,0,0,0,,N,N,3298,3274.26,1.36369,1.39081,3276.32,1.37675,1.39939,7,LURBAN,LURBAN,0.29568,0.25197,1.00643,1.00643,0,0,1,0.35,0.1189,0.0704,0.03279,0.11735
450292,PRESBYTERIAN HOSPITAL OF KAUFMAN,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0,45730,. ,0,0,60,23,0.347,0.033,0.23305,19124,19124,0,0,0,,N,N,1075,1038.04,1.22179,1.23957,1039.29,1.22224,1.24045,7,LURBAN,LURBAN,0,0,0.99842,0.99842,0,0,1,0.08442,0,0.00116,0.00114,0.58254
450293,FRIO REGIONAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45541,4051.65,0,0,22,7,0.592,0.088,0.60799,45,45,0,0,16,,N,N,328,322.18,0.89065,0.89821,322.4,0.89483,0.90203,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0,0,0.62576
450296,CLEVELAND REGIONAL MEDICAL CTR,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0,45757,. ,0,0,107,34,0.144,0.013,0.43228,26420,26420,0,0,0,,N,N,1321,1298.21,1.04068,1.04952,1299.16,1.05643,1.066,7,LURBAN,LURBAN,0,0,1.00643,1.00643,0,0,1,0.24878,0.09148,0.0015,0.00192,0.50578
450299,COLLEGE STATION MEDICAL CENTER,17780,17780,17780,,,,. ,. ,,,,0.8903,0.8903,1,0.0142,45190,. ,0,0.0373,106,42,0.223,0.02,0.31299,17780,17780,0,0,0,,N,N,1472,1441.94,1.55025,1.56702,1444.07,1.53681,1.55326,7,OURBAN,OURBAN,0.00756,0.01058,0.92351,0.92351,0,0,1,0.15037,0.06543,0.04084,0.04357,0.48601
450306,STAMFORD MEMORIAL HOSPITAL,10180,10180,10180,,,,. ,. ,,,,0.838,0.838,1,0,45721,3730.13,1697.61,0,18,4,0.267,0.013,0.20034,10180,10180,0,0,14,,N,N,184,182.27,0.91603,0.91655,182.34,0.92258,0.9232,7,OURBAN,OURBAN,0,0,0.88601,0.88601,0,0,1,0.05772,0,0,0,0.65557
450315,VISTA HOSPITAL OF DALLAS,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0,45390,. ,0,0,103,17,0.294,0.02641,0.32489,19124,19124,0,0,0,,N,N,4,4,2.62515,2.62515,4,2.7032,2.7032,7,LURBAN,LURBAN,0,0,0.99842,0.99842,0,0,1,0.16018,0.068,0.30545,0.2867,0.44652
450324,TEXOMA MEDICAL CENTER,43300,43300,43300,,,,. ,. ,,,,0.9743,0.9743,1,0,45564,. ,0,0,124,88,0.269,0.025,0.17158,19124,19124,0,0,0,,W,W,4618,4550.07,1.5092,1.52582,4554.37,1.4987,1.51547,7,OURBAN,OURBAN,0,0,0.98233,0.98233,0,0,1,0.03903,0.03536,0.00805,0.00863,0.67053
450330,POLLY RYON MEMORIAL HOSPITAL,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0.0107,45530,. ,0,0.0214,115,59,0.355,0.035,0.36712,26420,26420,0,0,0,,N,N,2096,2055.98,1.15267,1.17146,2057,1.17603,1.1961,7,LURBAN,LURBAN,0.0057,0.00606,1.00643,1.00643,0,0,1,0.19502,0.07717,0.00358,0.00414,0.44991
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,41660,41660,41660,,,,. ,. ,,,,0.8483,0.8483,1,0,45930,. ,0,0,138,68,0.197,0.018,0.32645,41660,41660,0,0,0,,N,N,2589,2539.84,1.40585,1.42161,2543.24,1.40742,1.4223,7,OURBAN,OURBAN,0,0,0.89345,0.89345,0,0,1,0.16147,0.06834,0.0185,0.02162,0.52636
450346,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL,13140,13140,13140,,,,. ,. ,,,,0.871,0.871,1,0,45700,. ,0,0,324,180,0.21,0.026,0.3731,13140,13140,0,0,0,,N,N,5438,5380.55,1.43004,1.4369,5384.04,1.42359,1.43017,7,OURBAN,OURBAN,0,0,0.90975,0.90975,0,0,1,0.19996,0.07848,0.01584,0.03251,0.46925
450347,HUNTSVILLE MEMORIAL HOSPITAL,45,45,45,,,,. ,. ,,,,1.0094,1.0094,1,0,45949,. ,0,0,107,40,0.374,0.029,0.24893,26420,26420,0,0,0,,W,W,1353,1329.45,1.16899,1.17367,1330.9,1.18007,1.18403,7,RURAL,RURAL,0,0,1.00643,1.00643,0,0,1,0.09752,0,0.01272,0.01026,0.52195
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,45,45,45,,,,. ,. ,,,YES,0.8225,0.8225,1,0,45500,5491.59,0,0,32,14,0.423,0.022,0.37737,45,45,0,0,16,LUGAR,N,N,750,726.86,1.03322,1.0378,727.81,1.03485,1.03921,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0,0,0.65467
450351,HARRIS METHODIST ERATH COUNTY,45,45,45,,,,. ,. ,,,,0.9556,0.9556,1,0,45490,4296.95,0,0,60,28,0.408,0.029,0.15052,23104,23104,0,0,16,,W,W,1319,1290.75,1.28289,1.29129,1291.21,1.28179,1.29142,7,RURAL,RURAL,0,0,0.96938,0.96938,0,0,1,0.02534,0,0.00877,0.00559,0.63815
450352,PRESBYTERIAN HOSPITAL OF GREENVILLE,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0.0007,45670,. ,0,0.0014,133,64,0.354,0.027,0.26253,19124,19124,0,0,0,,N,N,3187,3137,1.10425,1.1209,3139.58,1.10548,1.12116,7,LURBAN,LURBAN,0.00037,0.0004,0.99842,0.99842,0,0,1,0.10874,0.0546,0.00347,0.00154,0.61053
450358,"METHODIST HOSPITAL,THE",26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0.2587,45610,. ,0,0.339,805,596,0.256,0.02,0.14781,26420,26420,0,0,0,,N,N,15017,14914.15,1.97229,2.00007,14926.61,1.97137,1.99581,7,LURBAN,LURBAN,0.12891,0.10039,1.00643,1.00643,0,0,1,0,0.03038,0.22745,0.16044,0.53707
450369,CHILDRESS REGIONAL MEDICAL CENTER,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45290,3952.16,0,0,35,12,0.588,0.029,0.34578,45,45,0,0,16,,N,N,586,576.58,1.04085,1.04462,576.88,1.05247,1.05523,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0.00685,0.00183,0.49482
450370,COLUMBUS COMMUNITY HOSPITAL,45,45,45,,,,0.0258,0.0258,YES,YES,,0.8483,0.8483,1,0,45312,4739.2,3725.29,0,40,12,0.55,0.019,0.28198,45,45,0,0,14,,N,N,616,600.26,1.19658,1.22229,600.87,1.19514,1.21862,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12478,0,0.0025,0,0.53074
450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0,45470,. ,0,0,57,32,0.423,0.048,0.22008,19124,19124,0,0,0,,N,N,1246,1201.44,1.31313,1.32933,1204.71,1.32634,1.34128,7,LURBAN,LURBAN,0,0,0.99842,0.99842,0,0,1,0.07372,0,0.01379,0.02068,0.45146
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45531,5629.46,4279.12,0,30,6,0.5,0.048,0.1387,45,45,0,0,14,,N,N,619,593.42,0.92203,0.93881,593.58,0.93489,0.95814,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0,0,0.00125,0.00156,0.769
450378,TWELVE OAKS MEDICAL CENTER,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0,45610,. ,0,0,233,92,0.273,0.017,0.69113,26420,26420,0,0,0,,N,N,2461,2432.56,1.43541,1.46058,2433.54,1.45221,1.47507,7,LURBAN,LURBAN,0,0,1.00643,1.00643,0,0,1,0.46233,0.15022,0.0433,0.02139,0.33645
450379,RHD MEMORIAL MEDICAL CENTER,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0,45390,. ,0,0,113,56,0.204,0.03,0.2596,19124,19124,0,0,0,,N,N,1540,1517.09,1.34591,1.35876,1518.89,1.35688,1.36761,7,LURBAN,LURBAN,0,0,0.99842,0.99842,0,0,1,0.10632,0.05398,0.05787,0.12247,0.42498
450388,METHODIST HOSPITAL,41700,41700,41700,,,,. ,. ,,,,0.8945,0.8945,1,0.0064,45130,. ,0,0.0089,1270,890,0.252,0.026,0.37163,41700,41700,0,0,0,,N,N,19452,19231.48,1.60309,1.61858,19249.28,1.61878,1.63298,7,LURBAN,LURBAN,0.00341,0.00251,0.92649,0.92649,0,0,1,0.19874,0.07816,0.05656,0.07354,0.38064
450389,EAST TEXAS MEDICAL CENTER ATHENS,45,45,19124,,,,. ,. ,,,,0.9743,0.9743,1,0,45640,. ,0,0,117,88,0.217,0.037,0.27353,19124,19124,0,0,0,LUGAR,W,W,3956,3880.19,1.19346,1.20326,3881.1,1.19818,1.21007,7,RURAL,LURBAN,0,0,0.98233,0.98233,0,0,1,0.11781,0.05695,0.00269,0.00869,0.59012
450393,COMMUNITY SPECIALTY HOSPITAL,43300,43300,43300,,,,. ,. ,,,,0.9743,0.9743,1,0,45564,. ,0,0,1,0,0.354,0.019,1.12245,19124,19124,0,0,0,,W,W,71,70.21,0.64613,0.64616,70.21,0.7226,0.72264,7,OURBAN,OURBAN,0,0,0.98233,0.98233,0,0,1,0.12,0,0,0,. 
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,45,45,45,,,,. ,. ,,,,1.0094,1.0094,1,0,45850,. ,0,0,35,33,0.219,0.037,0.28255,26420,26420,0,0,0,,W,W,1516,1476.73,0.9838,0.99041,1478.63,0.98864,0.99313,7,RURAL,RURAL,0,0,1.00643,1.00643,0,0,1,0.12,0,0.00087,0.00423,0.60012
450399,BROWNFIELD REGIONAL MEDICAL CENTER,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45913,5498.31,0,0,45,8,0.601,0.049,0.41016,45,45,0,0,16,,N,N,466,454.01,0.91914,0.92661,454.56,0.92196,0.92746,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0,0,0.5616
450400,PARKVIEW REGIONAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.8748,0.8748,1,0,45758,3521.32,0,0,49,26,0.222,0.025,0.176,47380,47380,0,0,16,,W,W,1452,1418.06,1.24173,1.25842,1419.06,1.23528,1.25274,7,RURAL,RURAL,0,0,0.91247,0.91247,0,0,1,0.0419,0,0.01197,0.01755,0.71322
450403,MEDICAL CENTER OF MCKINNEY,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0,45310,. ,0,0,168,98,0.189,0.023,0.16661,19124,19124,0,0,0,,N,N,3388,3332.82,1.311,1.32577,3336.49,1.31801,1.33181,7,LURBAN,LURBAN,0,0,0.99842,0.99842,0,0,1,0.0358,0.03431,0.01915,0.03115,0.47064
450411,EASTLAND MEMORIAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45450,3300.72,0,0,36,17,0.602,0.022,0.16512,45,45,0,0,16,,N,N,970,946.74,0.93297,0.94619,948.01,0.93907,0.94771,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.03483,0,0.00203,0,0.69219
450418,,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0,45610,. ,0,0,103,27,0.35,0.061,0.46989,26420,26420,0,0,0,,N,N,231,226.67,1.16369,1.16711,226.84,1.15415,1.15773,7,LURBAN,LURBAN,0,0,1.00643,1.00643,0,0,1,0.27981,0.09983,0.02899,0.07319,0.47978
450419,HARRIS METHODIST NORTHWEST,23104,23104,23104,,,,. ,. ,,,,0.9743,0.9743,1,0,45910,. ,0,0,24,13,0.407,0.014,0.11715,19124,19124,0,0,0,,W,W,801,764.15,1.22127,1.24165,765.35,1.22116,1.24228,7,LURBAN,LURBAN,0,0,0.98233,0.98233,0,0,1,0,0,0.00011,0,0.57375
450422,MARY SHIELS HOSPITAL,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0,45390,. ,0,0,14,1,0.27,0.048,0,19124,19124,0,0,0,,N,N,3,3,0.89797,0.89797,3,0.94083,0.94083,7,LURBAN,LURBAN,0,0,0.99842,0.99842,0,0,1,0,0,0,0,0.07489
450424,SAN JACINTO METHODIST HOSPITAL,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0.111,45610,. ,0,0.1459,186,133,0.239,0.016,0.26823,26420,26420,0,0,0,,N,N,4478,4397.96,1.33952,1.36499,4402.36,1.34427,1.36792,7,LURBAN,LURBAN,0.05749,0.04203,1.00643,1.00643,0,0,1,0.11344,0.05582,0.04465,0.02173,0.54413
450431,ST DAVIDS HOSPITAL,12420,12420,12420,,,,. ,. ,,,,0.9328,0.9328,1,0,45940,. ,0,0,289,228,0.251,0.017,0.44455,12420,12420,0,0,0,,N,N,5853,5755.76,1.50098,1.50727,5763.59,1.50539,1.51095,7,LURBAN,LURBAN,0,0,0.95348,0.95348,0,0,1,0.2589,0.0942,0.02412,0.01395,0.37733
450438,COLORADO FAYETTE MEDICAL CENTER,45,45,45,,,,. ,. ,,,,1.0094,1.0094,1,0,45312,4886.71,3805.88,0,20,13,0.42,0.046,0.06336,26420,26420,0,0,14,,W,W,747,719.97,1.16486,1.17074,721.16,1.16174,1.16581,7,RURAL,RURAL,0,0,1.00643,1.00643,0,0,1,0,0,0.00005,0.00087,0.85525
450446,RIVERSIDE GENERAL HOSPITAL,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0,45610,. ,0,0,83,16,1.207,0.086,0.8713,26420,26420,0,0,0,,N,N,161,160.34,0.61603,0.61616,160.34,0.68607,0.68623,7,LURBAN,LURBAN,0,0,1.00643,1.00643,0,0,1,0.12,0,0.02489,0.01521,0.26591
450447,NAVARRO REGIONAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.9743,0.9743,1,0,45820,. ,0,0,112,38,0.248,0.021,0.30587,19124,19124,0,0,7,,W,W,1967,1918.61,1.27685,1.30214,1922.42,1.27201,1.29386,7,RURAL,RURAL,0,0,0.98233,0.98233,0,0,1,0.14449,0,0.01072,0.01042,0.60236
450451,GLEN ROSE MEDICAL CENTER,45,45,45,,,,. ,. ,,,,0.9556,0.9556,1,0,45893,2956.24,3780.39,0,16,7,0.441,0.052,0.10064,23104,23104,0,0,14,,W,W,458,448.11,1.07587,1.07655,448.75,1.08493,1.08524,7,RURAL,RURAL,0,0,0.96938,0.96938,0,0,1,0,0,0,0,0.6557
450460,TYLER COUNTY HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45942,2848.74,0,0,25,11,0.689,0.08,0.0503,45,45,0,0,16,,N,N,690,660.5,0.93386,0.94066,661.66,0.94027,0.94543,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0,0,0.003,0.00439,0.78214
450462,PRESBYTERIAN HOSPITAL OF DALLAS,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0.0632,45390,. ,0,0.0907,569,391,0.299,0.018,0.23903,19124,19124,0,0,0,,N,N,9667,9571.82,1.67732,1.68913,9584.36,1.67616,1.68681,7,LURBAN,LURBAN,0.03317,0.02593,0.99842,0.99842,0,0,1,0.08935,0.04959,0.04611,0.01653,0.37834
450465,MATAGORDA GENERAL HOSPITAL,45,45,45,,,,0.0435,0.0435,YES,YES,,0.866,0.866,1,0,45790,3572.53,0,0,49,17,0.405,0.032,0.38473,45,45,0,0,16,,N,N,832,796.51,1.10846,1.12888,798.35,1.10495,1.12347,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0.00118,0.00105,0.5346
450469,WILSON N JONES MEDICAL CENTER,43300,43300,43300,,,,. ,. ,,,,0.9743,0.9743,1,0,45564,. ,0,0,173,115,0.269,0.04,0.27213,19124,19124,0,0,0,,W,W,5637,5551.97,1.48329,1.4909,5557.99,1.47566,1.48279,7,OURBAN,OURBAN,0,0,0.98233,0.98233,0,0,1,0.11666,0.05665,0.01406,0.0329,0.59724
450475,HENDERSON MEMORIAL HOSPITAL,30980,30980,30980,,,,. ,. ,,,,0.8946,0.8946,1,0,45881,. ,0,0,80,22,0.427,0.042,0.3214,30980,30980,0,0,0,,N,N,1226,1202.12,1.03273,1.03954,1203.22,1.04473,1.05009,7,OURBAN,OURBAN,0,0,0.92656,0.92656,0,0,1,0.12,0,0.00253,0.00363,0.57808
450484,WOODLAND HEIGHTS MEDICAL CENTER,45,45,45,,,,. ,. ,,,,0.8946,0.8946,1,0,45020,. ,0,0,116,79,0.165,0.016,0.21292,30980,30980,0,0,7,,W,W,3087,3051.98,1.35855,1.37262,3053.97,1.37065,1.38483,7,RURAL,RURAL,0,0,0.92656,0.92656,0,0,1,0.06781,0,0.02839,0.03604,0.66414
450488,LAIRD MEMORIAL HOSPITAL,30980,30980,30980,,,,. ,. ,,,,0.8946,0.8946,1,0,45570,. ,0,0,48,14,0.374,0.024,0.44149,30980,30980,0,0,0,,N,N,630,611.34,1.0349,1.04645,612.48,1.04664,1.0565,7,OURBAN,OURBAN,0,0,0.92656,0.92656,0,0,1,0.12,0,0,0,0.52945
450489,MEDICAL ARTS HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45391,5871.27,0,0,38,7,0.475,0.015,0.32572,45,45,0,0,16,,N,N,340,324.61,0.98175,0.98737,325.24,0.98914,0.99449,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0.0034,0,0.69929
450497,BOWIE MEMORIAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45800,3268.27,4022.04,0,44,14,0.4,0.032,0.15661,45,45,0,0,14,,N,N,979,962.74,1.02542,1.0277,963.36,1.03091,1.03305,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.0293,0,0.0026,0.00217,0.71163
450498,STEPHENS MEMORIAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45901,3774.69,0,0,40,10,0.497,0.02641,0.14168,45,45,0,0,16,,N,N,593,580.39,0.8775,0.8802,580.81,0.88385,0.88656,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0,0,0,0,0.76029
450508,MEMORIAL HOSPITAL,45,45,45,,,,. ,. ,,,,0.8963,0.8963,1,0,45810,. ,0,0,122,89,0.283,0.031,0.26992,46340,46340,0,0,7,,W,W,2805,2762.69,1.46897,1.47872,2764.18,1.45811,1.46718,7,RURAL,RURAL,0,0,0.92777,0.92777,0,0,1,0.11483,0,0.02543,0.04213,0.47366
450514,,13140,13140,13140,,,,. ,. ,,,,0.871,0.871,1,0,45700,. ,0,0,120,30,0.188,0.027,0.19383,13140,13140,0,0,0,,N,N,622,609.03,1.09472,1.10258,609.42,1.09465,1.10416,7,OURBAN,OURBAN,0,0,0.90975,0.90975,0,0,1,0.05349,0.04003,0.00585,0.01368,0.53623
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,13140,13140,13140,,,,. ,. ,,,,0.871,0.871,1,0,45700,. ,0,0,115,52,0.179,0.024,0.46514,13140,13140,0,0,0,,N,N,2498,2464.3,1.50012,1.51334,2465.2,1.48575,1.50014,7,OURBAN,OURBAN,0,0,0.90975,0.90975,0,0,1,0.27589,0.09877,0.03007,0.05991,0.47624
450530,MAINLAND MEDICAL CENTER,26420,26420,26420,,,,. ,. ,,,,1.0094,1.0094,1,0,45550,. ,0,0,141,87,0.193,0.021,0.25435,26420,26420,0,0,0,,N,N,3765,3692.02,1.2282,1.24229,3696.98,1.23865,1.25072,7,LURBAN,LURBAN,0,0,1.00643,1.00643,0,0,1,0.10199,0.05286,0.00841,0.01105,0.52547
450537,RICHARDSON REGIONAL MEDICAL CENTER,19124,19124,19124,,,,. ,. ,,,,0.9977,0.9977,1,0,45390,. ,0,0,103,61,0.346,0.039,0.08844,19124,19124,0,0,0,,N,N,2303,2264.63,1.38932,1.40742,2267.21,1.39384,1.41093,7,LURBAN,LURBAN,0,0,0.99842,0.99842,0,0,1,0,0.01807,0.05,0.14273,0.46576
450539,COVENANT HOSPITAL PLAINVIEW,45,45,45,,,,. ,. ,,,,0.8225,0.8225,1,0,45582,4123.62,0,0,49,19,0.383,0.024,0.44402,45,45,0,0,16,,N,N,700,682.95,1.1851,1.18616,684.09,1.19633,1.19668,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.12,0,0,0,0.48509
450547,EAST TEXAS MEDICAL CENTER QUITMAN,45,45,45,,,,. ,. ,,,,0.9743,0.9743,1,0,45974,3496.5,4364.16,0,28,14,0.316,0.03,0.20021,19124,19124,0,0,14,,W,W,826,798.8,0.98219,0.9856,799.62,0.99439,0.9983,7,RURAL,RURAL,0,0,0.98233,0.98233,0,0,1,0.05764,0,0,0,0.68695
450558,ABILENE REGIONAL MEDICAL CENTER,10180,10180,10180,,,,. ,. ,,,,0.838,0.838,1,0,45911,. ,0,0,133,78,0.196,0.011,0.29045,10180,10180,0,0,0,,N,N,2984,2960.9,1.83362,1.83885,2961.65,1.82063,1.82689,7,OURBAN,OURBAN,0,0,0.88601,0.88601,0,0,1,0.13177,0.06058,0.01852,0.00575,0.54254
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,23104,23104,23104,,,,. ,. ,,,,0.9743,0.9743,1,0,45910,. ,0,0,189,127,0.346,0.032,0.08654,19124,19124,0,0,0,,W,W,2443,2405.47,1.41317,1.42078,2408.12,1.41276,1.41922,7,LURBAN,LURBAN,0,0,0.98233,0.98233,0,0,1,0,0.01768,0.06924,0.06449,0.2473
450565,PALO PINTO GENERAL HOSPITAL,45,45,45,,,,0.0486,0.0486,YES,YES,,0.8711,0.8711,1,0,45841,4550.51,4685.57,0,46,29,0.434,0.025,0.24258,45,45,0,0,14,,N,N,1210,1158.3,1.28797,1.33071,1162.97,1.28561,1.3218,7,RURAL,RURAL,0,0,0.87475,0.87475,0,0,1,0.09228,0,0.00373,0.00103,0.57583
